sn,_date,index_value,absolute_change,percentage_change
118,2021/02/18,"18,451.12",-109.73,-0.5912%
119,2021/02/17,"18,560.85",-144.83,-0.7743%
120,2021/02/16,"18,705.68",-54.11,-0.2884%
121,2021/02/15,"18,759.79",697.91,3.864%
122,2021/02/14,"18,061.88",-233.18,-1.2745%
123,2021/02/11,"18,298.54",-214.39,-1.1581%
124,2021/02/10,"18,512.93",-115.59,-0.6205%
125,2021/02/09,"18,587.32",-274.03,-1.4529%
126,2021/02/08,"18,861.36",211.37,1.1333%
127,2021/02/07,"18,649.99",572.11,3.1647%
128,2021/02/04,"18,077.88",-69.26,-0.3817%
129,2021/02/03,"18,138.75",-197.06,-1.0747%
130,2021/02/02,"18,335.81",594.24,3.3494%
131,2021/02/01,"17,741.57",379.11,2.1835%
132,2021/01/31,"17,367.32",-460.37,-2.5824%
133,2021/01/28,"17,827.69",-42.47,-0.2376%
134,2021/01/27,"17,870.16","1,051.18",6.2499%
135,2021/01/26,"16,818.98",-41.09,-0.2437%
136,2021/01/25,"16,860.08",-88.58,-0.5226%
137,2021/01/24,"16,948.66",165.68,0.9872%
138,2021/01/21,"16,782.98",443.43,2.7139%
139,2021/01/20,"16,339.55",729.37,4.6724%
140,2021/01/19,"15,610.18",535.67,3.5535%
141,2021/01/18,"15,074.50",199.47,1.3409%
142,2021/01/17,"14,875.04",221.01,1.5082%
143,2021/01/13,"14,653.01",169.77,1.1722%
144,2021/01/12,"14,483.24",376.00,2.6653%
145,2021/01/11,"14,107.24",161.29,1.1565%
146,2021/01/10,"13,945.95",-17.16,-0.1229%
147,2021/01/07,"13,963.11",38.85,0.279%
148,2021/01/06,"13,924.26",24.83,0.1787%
149,2021/01/05,"13,899.42",-46.67,-0.3346%
150,2021/01/04,"13,946.09",-76.39,-0.5448%
151,2021/01/03,"14,022.49",550.95,4.0897%
152,2020/12/31,"13,471.54",172.71,1.2987%
153,2020/12/30,"13,298.83",153.45,1.1673%
154,2020/12/29,"13,145.38",-70.02,-0.5298%
155,2020/12/28,"13,215.40",29.65,0.2248%
156,2020/12/27,"13,184.70",-519.48,-3.7907%
157,2020/12/24,"13,704.18",-431.87,-3.0551%
158,2020/12/23,"14,136.05",394.07,2.8676%
159,2020/12/22,"13,741.98",950.95,7.4345%
160,2020/12/21,"12,791.03",202.55,1.609%
161,2020/12/20,"12,588.48",-669.61,-5.0506%
162,2020/12/17,"13,258.10",-274.27,-2.0268%
163,2020/12/16,"13,532.37",-160.85,-1.1746%
164,2020/12/15,"13,693.21",51.79,0.3796%
165,2020/12/14,"13,641.42","1,033.12",8.194%
166,2020/12/13,"12,608.30",528.43,4.3745%
167,2020/12/10,"12,079.87",206.29,1.7374%
168,2020/12/09,"11,873.58",-270.46,-2.2271%
169,2020/12/08,"12,144.03",-120.66,-0.9838%
170,2020/12/07,"12,264.69",698.81,6.042%
171,2020/12/06,"11,565.88","-1,040.81",-8.256%
172,2020/12/03,"12,606.69",-258.26,-2.0075%
173,2020/12/02,"12,864.95",608.73,4.9667%
174,2020/12/01,"12,256.22",216.83,1.801%
175,2020/11/30,"12,039.39",823.35,7.3408%
176,2020/11/29,"11,216.04",245.75,2.2401%
177,2020/11/26,"10,970.29",-134.32,-1.2096%
178,2020/11/25,"11,104.61",190.43,1.7448%
179,2020/11/24,"10,914.17",248.52,2.3301%
180,2020/11/23,"10,665.66",-182.40,-1.6814%
181,2020/11/22,"10,848.05",-278.81,-2.5058%
182,2020/11/19,"11,126.86",376.15,3.4988%
183,2020/11/18,"10,750.72",521.37,5.0968%
184,2020/11/12,"10,229.35",-28.92,-0.2819%
185,2020/11/11,"10,258.26",7.03,0.0686%
186,2020/11/10,"10,251.23",476.36,4.8733%
187,2020/11/09,"9,774.87",-17.19,-0.1756%
188,2020/11/08,"9,792.07",86.93,0.8957%
189,2020/11/05,"9,705.14",1.35,0.0139%
190,2020/11/04,"9,703.78",-12.67,-0.1304%
191,2020/11/03,"9,716.46",14.00,0.1443%
192,2020/11/02,"9,702.46",-9.40,-0.0968%
193,2020/11/01,"9,711.86",-7.45,-0.0767%
194,2020/10/29,"9,719.31",8.86,0.0912%
195,2020/10/28,"9,710.45",110.68,1.1529%
196,2020/10/22,"9,599.77",-10.10,-0.1051%
197,2020/10/21,"9,609.87",57.94,0.6066%
198,2020/10/20,"9,551.93",78.12,0.8245%
199,2020/10/19,"9,473.81",50.59,0.5369%
200,2020/10/18,"9,423.22",-18.98,-0.201%
201,2020/10/15,"9,442.20",-16.80,-0.1776%
