sn,_date,index_value,absolute_change,percentage_change
652,2018/09/05,721.26,6.65,0.93%
653,2018/09/04,714.61,0.95,0.13%
654,2018/09/03,713.66,-0.30,-0.04%
655,2018/09/02,713.96,-1.90,-0.27%
656,2018/08/30,715.86,6.27,0.8836%
657,2018/08/29,709.59,-4.50,-0.6302%
658,2018/08/28,714.09,-0.80,-0.1119%
659,2018/08/26,714.89,-2.70,-0.38%
660,2018/08/23,717.59,5.07,0.7116%
661,2018/08/22,712.52,-2.13,-0.298%
662,2018/08/21,714.65,1.41,0.2%
663,2018/08/20,713.24,-4.68,-0.6519%
664,2018/08/19,717.92,-5.71,-0.79%
665,2018/08/16,723.63,-2.64,-0.36%
666,2018/08/15,726.27,14.82,2.08%
667,2018/08/14,711.45,-3.39,-0.47%
668,2018/08/13,714.84,6.97,0.98%
669,2018/08/12,707.87,-4.72,-0.66%
670,2018/08/09,712.59,-0.42,-0.06%
671,2018/08/08,713.01,1.26,0.18%
672,2018/08/07,711.75,2.41,0.34%
673,2018/08/06,709.34,-4.73,-0.66%
674,2018/08/05,714.07,6.49,0.92%
675,2018/08/02,707.58,-4.39,-0.62%
676,2018/08/01,711.97,-4.72,-0.66%
677,2018/07/31,716.69,-2.46,-0.34%
678,2018/07/30,719.15,-2.25,-0.31%
679,2018/07/29,721.40,6.36,0.89%
680,2018/07/26,715.04,-0.56,-0.08%
681,2018/07/25,715.60,-0.07,-0.01%
682,2018/07/24,715.67,2.26,0.32%
683,2018/07/23,713.41,9.63,1.3683%
684,2018/07/22,703.78,-6.71,-0.94%
685,2018/07/19,710.49,-0.97,-0.1363%
686,2018/07/18,710.49,-2.35,-0.33%
687,2018/07/17,712.84,4.95,0.7%
688,2018/07/16,707.89,-2.67,-0.38%
689,2018/07/15,710.56,1.90,0.27%
690,2018/07/12,708.66,-0.51,-0.0719%
691,2018/07/11,709.17,0.65,0.09%
692,2018/07/10,708.52,-1.99,-0.28%
693,2018/07/09,710.51,-5.26,-0.73%
694,2018/07/08,715.77,1.35,0.19%
695,2018/07/05,714.42,8.48,1.2%
696,2018/07/04,705.94,4.11,0.59%
697,2018/07/03,701.83,0.71,0.1%
698,2018/07/02,701.12,-1.21,-0.17%
699,2018/07/01,702.33,-3.46,-0.49%
700,2018/06/28,705.79,-2.86,-0.4%
701,2018/06/27,708.65,4.18,0.59%
702,2018/06/26,704.47,-5.31,-0.75%
703,2018/06/25,709.78,-3.10,-0.43%
704,2018/06/24,712.88,-2.60,-0.3634%
705,2018/06/21,715.48,7.26,1.03%
706,2018/06/20,708.22,-7.91,-1.1%
707,2018/06/19,716.13,-3.46,-0.48%
708,2018/06/18,719.59,5.26,0.74%
709,2018/06/17,714.33,-9.13,-1.26%
710,2018/06/14,723.46,3.78,0.53%
711,2018/06/13,719.68,-3.17,-0.44%
712,2018/06/12,722.85,0.00,0%
713,2018/06/11,722.85,3.48,0.48%
714,2018/06/10,719.37,-9.13,-1.2533%
715,2018/06/07,728.50,-14.78,-1.99%
716,2018/06/06,743.28,-9.01,-1.2%
717,2018/06/04,752.29,24.15,3.3167%
718,2018/06/03,728.14,-17.77,-2.38%
719,2018/05/31,745.91,-4.61,-0.61%
720,2018/05/30,750.52,-0.79,-0.11%
721,2018/05/29,751.31,-1.46,-0.19%
722,2018/05/28,752.77,17.52,2.38%
723,2018/05/27,735.25,-12.91,-1.73%
724,2018/05/24,748.16,-4.77,-0.6335%
725,2018/05/23,752.93,2.32,0.31%
726,2018/05/22,750.61,-5.35,-0.71%
727,2018/05/21,755.96,4.81,0.64%
728,2018/05/20,751.15,-0.32,-0.04%
729,2018/05/17,751.47,-2.47,-0.33%
730,2018/05/16,753.94,4.62,0.62%
731,2018/05/15,749.32,-0.53,-0.07%
732,2018/05/14,749.85,3.63,0.49%
733,2018/05/10,746.22,-6.46,-0.86%
734,2018/05/09,752.68,0.09,0.012%
735,2018/05/08,752.59,0.06,0.01%
736,2018/05/07,752.53,0.34,0.0452%
737,2018/05/06,752.19,-6.61,-0.87%
738,2018/05/03,758.80,-2.96,-0.39%
739,2018/05/02,761.76,16.08,2.16%
740,2018/04/29,745.68,-8.70,-1.1533%
741,2018/04/26,754.38,-12.54,-1.6351%
742,2018/04/25,766.92,0.72,0.09%
743,2018/04/24,766.20,-6.83,-0.88%
744,2018/04/23,773.03,-16.77,-2.12%
745,2018/04/22,789.80,12.57,1.62%
746,2018/04/19,777.23,29.66,3.97%
747,2018/04/18,747.57,7.81,1.06%
748,2018/04/17,739.76,21.99,3.06%
749,2018/04/16,717.77,-1.21,-0.1683%
750,2018/04/15,718.98,5.29,0.7412%
751,2018/04/12,713.69,4.02,0.5665%
752,2018/04/11,709.67,-1.84,-0.2586%
753,2018/04/10,711.51,-3.15,-0.4408%
754,2018/04/09,714.66,2.91,0.4089%
755,2018/04/08,711.75,15.94,2.2909%
756,2018/04/05,695.81,7.92,1.1514%
757,2018/04/04,687.89,10.81,1.5966%
758,2018/04/03,677.08,5.81,0.8655%
759,2018/04/02,671.27,-0.60,-0.0893%
760,2018/04/01,671.87,-5.67,-0.8369%
761,2018/03/29,677.54,-0.03,0%
762,2018/03/28,677.57,2.87,0.4254%
763,2018/03/27,674.70,3.88,0.58%
764,2018/03/26,670.82,-21.94,-3.17%
765,2018/03/22,692.76,-5.27,-0.75%
766,2018/03/21,698.03,-9.85,-1.39%
767,2018/03/20,707.88,-7.08,-0.99%
768,2018/03/19,714.96,3.51,0.49%
769,2018/03/18,711.45,-1.32,-0.19%
770,2018/03/15,712.77,4.01,0.57%
771,2018/03/14,708.76,1.95,0.2759%
772,2018/03/13,706.81,7.12,1.02%
773,2018/03/12,699.69,-4.45,-0.63%
774,2018/03/11,704.14,-10.75,-1.5%
775,2018/03/07,714.89,3.09,0.43%
776,2018/03/06,711.80,-5.29,-0.74%
777,2018/03/05,717.09,-10.19,-1.4011%
778,2018/03/04,727.28,-13.92,-1.88%
779,2018/02/28,741.20,-10.15,-1.35%
780,2018/02/27,751.35,11.90,1.61%
781,2018/02/26,739.45,-8.97,-1.2%
782,2018/02/25,748.42,-3.97,-0.53%
783,2018/02/22,752.39,5.01,0.67%
784,2018/02/21,747.38,-6.52,-0.86%
785,2018/02/20,753.90,0.38,0.0504%
786,2018/02/18,753.52,-9.96,-1.3%
787,2018/02/15,763.48,7.36,0.9734%
788,2018/02/14,756.12,-1.54,-0.2%
789,2018/02/12,757.66,3.99,0.5294%
790,2018/02/11,753.67,-7.98,-1.05%
791,2018/02/08,761.65,7.97,1.0575%
792,2018/02/07,753.68,-9.00,-1.1801%
793,2018/02/06,762.68,-0.28,-0.04%
794,2018/02/05,762.96,-3.51,-0.46%
795,2018/02/04,766.47,0.64,0.08%
796,2018/02/01,765.83,9.88,1.307%
797,2018/01/31,755.95,-5.57,-0.73%
798,2018/01/29,761.52,-3.01,-0.39%
799,2018/01/28,764.53,-3.03,-0.3948%
800,2018/01/25,767.56,-1.45,-0.1886%
801,2018/01/24,769.01,5.08,0.665%
802,2018/01/23,763.93,-0.36,-0.05%
803,2018/01/22,764.29,-4.30,-0.56%
804,2018/01/21,768.59,1.76,0.2295%
805,2018/01/17,766.83,-10.74,-1.3812%
806,2018/01/16,777.57,-9.16,-1.16%
807,2018/01/14,786.73,3.66,0.4674%
808,2018/01/10,783.07,-7.44,-0.9412%
809,2018/01/09,790.51,4.96,0.63%
810,2018/01/08,785.55,12.76,1.6512%
811,2018/01/07,772.79,-0.57,-0.07%
812,2018/01/04,773.36,15.91,2.1005%
813,2018/01/03,757.45,-19.38,-2.4948%
814,2018/01/02,776.83,4.34,0.56%
815,2018/01/01,772.49,-0.87,-0.1125%
816,2017/12/31,773.36,-55.81,-6.73%
817,2017/12/28,829.17,1.16,0.14%
818,2017/12/27,828.01,-20.53,-2.4195%
819,2017/12/26,848.54,6.94,0.8246%
820,2017/12/24,841.60,-8.10,-0.9533%
821,2017/12/21,849.70,-23.14,-2.6511%
822,2017/12/20,872.84,-10.98,-1.24%
823,2017/12/19,883.82,-36.44,-3.9598%
824,2017/12/18,920.26,8.68,0.9522%
825,2017/12/17,911.58,8.67,0.9602%
826,2017/12/14,891.34,2.02,0.2271%
827,2017/12/13,889.32,10.41,1.18%
828,2017/12/12,878.91,-7.52,-0.8483%
829,2017/12/11,886.43,0.87,0.0982%
830,2017/12/10,885.56,2.03,0.2298%
831,2017/12/06,883.53,1.73,0.1962%
832,2017/12/05,881.80,-2.89,-0.3267%
833,2017/12/04,884.69,-7.23,-0.8106%
834,2017/11/30,891.92,0.87,0.1%
835,2017/11/29,891.05,3.18,0.36%
836,2017/11/28,887.87,34.41,4.0318%
837,2017/11/27,853.46,4.63,0.5455%
838,2017/11/26,848.83,13.59,1.63%
839,2017/11/23,835.24,4.91,0.59%
840,2017/11/22,830.33,-0.86,-0.1035%
841,2017/11/21,831.19,-5.50,-0.6574%
842,2017/11/20,836.69,2.89,0.3466%
843,2017/11/19,833.80,-7.80,-0.93%
844,2017/11/16,841.60,-3.76,-0.4448%
845,2017/11/15,845.36,4.91,0.5842%
846,2017/11/14,840.45,6.94,0.8326%
847,2017/11/13,833.51,18.51,2.2712%
848,2017/11/12,815.00,5.21,0.64%
849,2017/11/09,809.79,-1.45,-0.1787%
850,2017/11/08,811.24,-2.89,-0.355%
851,2017/11/07,814.13,-4.34,-0.5303%
852,2017/11/06,818.47,0.87,0.11%
853,2017/11/05,817.60,-11.57,-1.3954%
854,2017/11/02,829.17,-7.81,-0.9331%
855,2017/11/01,836.98,0.58,0.0693%
856,2017/10/31,836.40,5.78,0.6959%
857,2017/10/30,830.62,-2.89,-0.3467%
858,2017/10/29,833.51,-2.89,-0.35%
859,2017/10/25,836.40,-21.11,-2.4618%
860,2017/10/24,857.51,41.93,5.14%
861,2017/10/23,815.58,13.88,1.73%
862,2017/10/22,801.70,10.41,1.3156%
863,2017/10/18,791.29,9.26,1.1841%
864,2017/10/17,782.03,0.29,0.0371%
865,2017/10/16,781.74,0.28,0.0358%
866,2017/10/15,781.46,1.74,0.2232%
867,2017/10/12,779.72,30.07,4.0112%
868,2017/10/11,749.65,8.97,1.2111%
869,2017/10/10,740.68,8.67,1.1844%
870,2017/10/09,732.01,4.92,0.6767%
871,2017/10/08,727.09,-5.20,-0.7101%
872,2017/10/04,732.29,6.36,0.88%
873,2017/10/03,725.93,1.44,0.1988%
874,2017/09/26,724.49,2.61,0.3616%
875,2017/09/25,721.88,0.57,0.079%
876,2017/09/24,721.31,-1.73,-0.2393%
877,2017/09/20,723.04,6.36,0.8874%
878,2017/09/18,716.68,-1.73,-0.2408%
879,2017/09/17,718.41,-0.58,-0.0807%
880,2017/09/14,718.99,10.41,1.4691%
881,2017/09/13,708.58,-6.08,-0.8508%
882,2017/09/12,714.66,2.61,0.3665%
883,2017/09/11,712.05,-1.16,-0.1626%
884,2017/09/10,713.21,-2.89,-0.4036%
885,2017/09/07,716.10,-4.05,-0.5624%
886,2017/09/06,720.15,9.25,1.3012%
887,2017/09/04,710.90,-4.91,-0.6859%
888,2017/08/31,715.81,-1.74,-0.24%
889,2017/08/30,717.55,2.03,0.28%
890,2017/08/28,715.52,-2.03,-0.2829%
891,2017/08/27,717.55,-6.36,-0.88%
892,2017/08/24,723.91,3.76,0.52%
893,2017/08/23,720.15,1.45,0.2018%
894,2017/08/22,718.70,7.52,1.0574%
895,2017/08/21,711.18,0.57,0.0802%
896,2017/08/20,710.61,-2.89,-0.405%
897,2017/08/17,713.50,-4.34,-0.6046%
898,2017/08/16,717.84,2.03,0.2836%
899,2017/08/15,715.81,-5.79,-0.8024%
900,2017/08/13,721.60,-0.86,-0.119%
901,2017/08/10,722.46,-3.76,-0.5177%
902,2017/08/09,726.22,-1.45,-0.1993%
903,2017/08/07,727.67,13.88,1.94%
904,2017/08/06,713.79,5.79,0.8178%
905,2017/08/03,708.00,1.44,0.2%
906,2017/08/02,706.56,-0.58,-0.08%
907,2017/08/01,707.14,9.55,1.369%
908,2017/07/31,697.59,5.20,0.751%
909,2017/07/30,692.39,-0.29,-0.04%
910,2017/07/27,692.68,0.58,0.0838%
911,2017/07/26,692.10,0.87,0.1259%
912,2017/07/25,691.23,-3.18,-0.4579%
913,2017/07/24,694.41,-0.58,-0.0835%
914,2017/07/23,694.99,-0.87,-0.125%
915,2017/07/20,695.86,0.58,0.0834%
916,2017/07/19,695.28,-0.58,-0.0834%
917,2017/07/18,695.86,0.58,0.0834%
918,2017/07/17,695.28,1.16,0.1671%
919,2017/07/16,694.12,-5.50,-0.7861%
920,2017/07/13,699.62,11.86,1.7244%
921,2017/07/12,687.76,-0.58,-0.0843%
922,2017/07/11,688.34,2.31,0.3367%
923,2017/07/10,686.03,-4.04,-0.5854%
924,2017/07/09,690.07,-1.16,-0.17%
925,2017/07/06,691.23,4.34,0.6318%
926,2017/07/05,686.89,0.86,0.1254%
927,2017/07/04,686.03,0.00,0%
928,2017/07/03,686.03,-3.76,-0.5451%
929,2017/07/02,689.79,2.61,0.3798%
930,2017/06/28,687.18,-2.03,-0.2945%
931,2017/06/27,689.21,0.29,0.0421%
932,2017/06/25,688.92,0.87,0.1264%
933,2017/06/22,688.05,0.29,0.0422%
934,2017/06/21,687.76,-1.16,-0.1684%
935,2017/06/20,688.92,4.63,0.6766%
936,2017/06/19,684.29,-2.31,-0.3364%
937,2017/06/18,686.60,-1.74,-0.2528%
938,2017/06/15,688.34,-2.89,-0.4181%
939,2017/06/14,691.23,-5.79,-0.8307%
940,2017/06/13,697.02,8.10,1.1758%
941,2017/06/12,688.92,-1.73,-0.2505%
942,2017/06/11,690.65,-13.02,-1.8503%
943,2017/06/08,703.67,-6.65,-0.9362%
944,2017/06/07,710.32,-0.29,-0.0408%
945,2017/06/06,710.61,15.62,2.2475%
946,2017/06/05,694.99,4.63,0.6707%
947,2017/06/04,690.36,0.86,0.1247%
948,2017/06/01,689.50,-8.96,-1.2828%
949,2017/05/31,698.46,8.39,1.22%
950,2017/05/30,690.07,-26.90,-3.7519%
951,2017/05/28,716.97,25.74,3.7238%
952,2017/05/24,691.23,2.60,0.38%
953,2017/05/23,688.63,0.58,0.0843%
954,2017/05/22,688.05,0.00,0%
955,2017/05/21,688.05,0.87,0.1266%
956,2017/05/18,687.18,-1.74,-0.25%
957,2017/05/17,688.92,4.05,0.5914%
958,2017/05/16,684.87,-0.58,-0.0846%
959,2017/05/15,685.45,-11.57,-1.6599%
960,2017/05/11,697.02,18.51,2.728%
961,2017/05/09,678.51,1.45,0.2142%
962,2017/05/08,677.06,-0.87,-0.1283%
963,2017/05/07,677.93,0.29,0.0428%
964,2017/05/04,677.64,-3.76,-0.5518%
965,2017/05/03,681.40,4.92,0.7273%
966,2017/05/02,676.48,-2.32,-0.3418%
967,2017/04/30,678.80,3.76,0.557%
968,2017/04/27,675.04,-4.91,-0.7221%
969,2017/04/26,679.95,2.89,0.4268%
970,2017/04/25,677.06,-1.74,-0.2563%
971,2017/04/24,678.80,-8.67,-1.2612%
972,2017/04/23,687.47,10.41,1.54%
973,2017/04/20,677.06,3.47,0.5152%
974,2017/04/19,673.59,-1.16,-0.1719%
975,2017/04/18,674.75,-6.07,-0.89%
976,2017/04/16,680.82,-4.92,-0.7175%
977,2017/04/13,685.74,-4.05,-0.5871%
978,2017/04/12,689.79,8.39,1.2313%
979,2017/04/11,681.40,0.29,0.0426%
980,2017/04/10,681.11,-1.74,-0.2548%
981,2017/04/09,682.85,2.32,0.3409%
982,2017/04/06,680.53,0.00,0%
983,2017/04/04,680.53,-6.07,-0.88%
984,2017/04/03,686.60,-5.50,-0.7947%
985,2017/04/02,692.10,7.81,1.1413%
986,2017/03/30,684.29,2.02,0.3%
987,2017/03/29,682.27,-1.44,-0.21%
988,2017/03/28,683.71,10.12,1.5%
989,2017/03/26,673.59,6.65,0.9971%
990,2017/03/23,666.94,-5.50,-0.8179%
991,2017/03/22,672.44,2.90,0.4331%
992,2017/03/21,669.54,4.05,0.6086%
993,2017/03/20,665.49,1.73,0.2606%
994,2017/03/19,663.76,9.25,1.41%
995,2017/03/16,654.51,1.16,0.1775%
996,2017/03/15,653.35,6.07,0.9378%
997,2017/03/14,647.28,-1.73,-0.2666%
998,2017/03/13,649.01,-2.89,-0.4433%
999,2017/03/09,651.90,-4.63,-0.7052%
1000,2017/03/07,656.53,-2.89,-0.4383%
1001,2017/03/02,653.93,-5.20,-0.7889%
1002,2017/03/01,659.13,4.62,0.7059%
1003,2017/02/28,654.51,-4.33,-0.6572%
1004,2017/02/26,658.84,-41.07,-5.8679%
1005,2017/02/23,699.91,3.76,0.5401%
1006,2017/02/22,696.15,-6.94,-0.9871%
1007,2017/02/21,703.09,-0.29,-0.0412%
1008,2017/02/20,703.38,-6.07,-0.86%
1009,2017/02/19,709.45,24.58,3.589%
1010,2017/02/16,684.87,-6.65,-0.9617%
1011,2017/02/15,691.52,2.89,0.42%
1012,2017/02/14,688.63,-0.87,-0.1262%
1013,2017/02/13,689.50,15.33,2.2739%
1014,2017/02/12,674.17,-6.07,-0.8923%
1015,2017/02/09,680.24,-3.47,-0.5075%
1016,2017/02/08,683.71,-9.26,-1.3363%
1017,2017/02/07,692.97,3.18,0.461%
1018,2017/02/06,689.79,1.74,0.2529%
1019,2017/02/05,688.05,-9.54,-1.3676%
1020,2017/02/02,697.59,-16.20,-2.2696%
1021,2017/02/01,713.79,25.45,3.6973%
1022,2017/01/31,688.34,-0.29,-0.0421%
1023,2017/01/30,688.63,-15.04,-2.14%
1024,2017/01/26,703.67,-12.72,-1.7756%
1025,2017/01/25,716.39,-2.31,-0.3214%
1026,2017/01/24,718.70,-6.65,-0.9168%
1027,2017/01/23,725.35,-4.92,-0.6737%
1028,2017/01/22,730.27,2.60,0.3573%
1029,2017/01/19,727.67,1.16,0.1597%
1030,2017/01/18,726.51,-2.31,-0.317%
1031,2017/01/17,728.82,-2.61,-0.3568%
1032,2017/01/16,731.43,-0.86,-0.1174%
1033,2017/01/15,732.29,-0.29,-0.0396%
1034,2017/01/12,732.58,-2.32,-0.3157%
1035,2017/01/11,734.90,2.32,0.3167%
1036,2017/01/10,732.58,-1.45,-0.1975%
1037,2017/01/09,734.03,2.89,0.3953%
1038,2017/01/08,731.14,-5.20,-0.7062%
1039,2017/01/05,736.34,-0.87,-0.118%
1040,2017/01/04,737.21,-2.03,-0.2746%
1041,2017/01/03,739.24,-0.57,-0.077%
1042,2017/01/02,739.81,2.89,0.3922%
1043,2017/01/01,736.92,7.52,1.031%
1044,2016/12/29,729.40,1.73,0.2377%
1045,2016/12/28,727.67,0.58,0.08%
1046,2016/12/27,727.09,-3.47,-0.475%
1047,2016/12/26,730.56,-18.80,-2.5088%
1048,2016/12/22,749.36,19.96,2.7365%
1049,2016/12/21,729.40,-4.92,-0.67%
1050,2016/12/20,734.32,2.60,0.3553%
1051,2016/12/19,731.72,-6.65,-0.9%
1052,2016/12/18,738.37,2.89,0.3929%
1053,2016/12/15,735.48,0.00,0%
1054,2016/12/14,735.48,0.87,0.1184%
1055,2016/12/12,734.61,2.03,0.2771%
1056,2016/12/11,732.58,-2.61,-0.355%
1057,2016/12/08,735.19,-6.94,-0.94%
1058,2016/12/07,742.13,2.32,0.3136%
1059,2016/12/06,739.81,0.57,0.08%
1060,2016/12/05,739.24,-1.73,-0.2335%
1061,2016/12/04,740.97,-12.15,-1.61%
1062,2016/12/01,753.12,2.03,0.27%
1063,2016/11/30,751.09,6.36,0.854%
1064,2016/11/29,744.73,1.74,0.23%
1065,2016/11/28,742.99,8.67,1.18%
1066,2016/11/27,734.32,-19.08,-2.53%
1067,2016/11/24,753.40,13.88,1.8769%
1068,2016/11/23,739.52,-13.88,-1.84%
1069,2016/11/22,753.40,-9.84,-1.29%
1070,2016/11/21,763.24,20.25,2.73%
1071,2016/11/20,742.99,-4.34,-0.5807%
1072,2016/11/17,747.33,-10.70,-1.41%
1073,2016/11/16,758.03,1.16,0.15%
1074,2016/11/15,756.87,8.96,1.2%
1075,2016/11/14,747.91,-1.45,-0.19%
1076,2016/11/13,749.36,0.58,0.08%
1077,2016/11/10,748.78,8.39,1.13%
1078,2016/11/09,740.39,-11.28,-1.5%
1079,2016/11/08,751.67,-1.16,-0.15%
1080,2016/11/07,752.83,-1.44,-0.19%
1081,2016/11/03,754.27,-9.83,-1.29%
1082,2016/10/27,764.10,1.73,0.23%
1083,2016/10/26,762.37,1.16,0.15%
1084,2016/10/25,761.21,0.00,0%
1085,2016/10/24,761.21,-4.05,-0.53%
1086,2016/10/23,765.26,-9.25,-1.19%
1087,2016/10/20,774.51,1.44,0.19%
1088,2016/10/19,773.07,-7.81,-1%
1089,2016/10/18,780.88,10.99,1.43%
1090,2016/10/17,769.89,0.87,0.11%
1091,2016/10/16,769.02,-11.86,-1.52%
1092,2016/10/06,780.88,8.68,1.12%
1093,2016/10/05,772.20,2.60,0.34%
1094,2016/10/04,769.60,-5.49,-0.71%
1095,2016/10/03,775.09,-1.74,-0.22%
1096,2016/10/02,776.83,6.36,0.83%
1097,2016/09/29,770.47,-2.31,-0.3%
1098,2016/09/28,772.78,0.58,0.08%
1099,2016/09/27,772.20,-4.05,-0.52%
1100,2016/09/26,776.25,9.54,1.24%
1101,2016/09/25,766.71,-10.70,-1.38%
1102,2016/09/22,777.41,4.63,0.6%
1103,2016/09/21,772.78,0.29,0.04%
1104,2016/09/20,772.49,-10.41,-1.33%
1105,2016/09/18,782.90,9.54,1.2336%
1106,2016/09/14,773.36,-15.04,-1.91%
1107,2016/09/12,788.40,0.00,0%
1108,2016/09/11,788.40,3.19,0.41%
1109,2016/09/08,785.21,-7.81,-0.98%
1110,2016/09/07,793.02,0.58,0.07%
1111,2016/09/06,792.44,-2.32,-0.29%
1112,2016/09/05,794.76,10.12,1.29%
1113,2016/09/04,784.64,-2.89,-0.367%
1114,2016/09/01,787.53,-3.47,-0.44%
1115,2016/08/31,791.00,4.34,0.55%
1116,2016/08/30,786.66,3.76,0.48%
1117,2016/08/29,782.90,1.44,0.18%
1118,2016/08/28,781.46,2.03,0.26%
1119,2016/08/24,779.43,9.25,1.2%
1120,2016/08/23,770.18,-3.18,-0.41%
1121,2016/08/22,773.36,-21.11,-2.66%
1122,2016/08/21,794.47,-4.34,-0.54%
1123,2016/08/17,798.81,6.37,0.8%
1124,2016/08/16,792.44,6.94,0.88%
1125,2016/08/15,785.50,-9.55,-1.2%
1126,2016/08/14,795.05,-20.53,-2.52%
1127,2016/08/11,815.58,-1.15,-0.14%
1128,2016/08/10,814.42,2.89,0.3561%
1129,2016/08/09,811.53,15.04,1.8883%
1130,2016/08/08,796.49,-32.10,-3.8741%
1131,2016/08/07,828.59,17.64,2.18%
1132,2016/08/04,810.95,-12.15,-1.48%
1133,2016/08/03,823.10,-3.76,-0.45%
1134,2016/08/02,826.86,-0.86,-0.1%
1135,2016/08/01,827.72,-6.65,-0.8%
1136,2016/07/31,834.37,1.15,0.14%
1137,2016/07/28,833.22,-4.34,-0.52%
1138,2016/07/27,837.56,-7.22,-0.85%
1139,2016/07/26,844.78,0.86,0.1%
1140,2016/07/25,843.92,8.97,1.0743%
1141,2016/07/21,834.95,5.78,0.7%
1142,2016/07/20,829.17,-15.61,-1.85%
1143,2016/07/19,844.78,-17.07,-1.9806%
1144,2016/07/18,861.85,-11.27,-1.29%
1145,2016/07/17,873.12,24.86,2.93%
1146,2016/07/14,848.26,32.10,3.93%
1147,2016/07/13,816.16,21.98,2.77%
1148,2016/07/12,794.18,19.97,2.58%
1149,2016/07/11,774.21,-38.76,-4.77%
1150,2016/07/10,812.97,0.00,0%
1151,2016/07/06,812.97,1.17,0.14%
1152,2016/07/05,811.80,5.87,0.73%
1153,2016/07/04,805.93,-2.34,-0.29%
1154,2016/07/03,808.27,4.69,0.58%
1155,2016/06/30,803.58,3.53,0.44%
1156,2016/06/29,800.05,2.35,0.29%
1157,2016/06/28,797.70,4.70,0.59%
1158,2016/06/27,793.00,1.17,0.15%
1159,2016/06/26,791.83,0.00,0%
1160,2016/06/23,791.83,1.18,0.15%
1161,2016/06/22,790.65,-7.05,-0.88%
1162,2016/06/21,797.70,4.70,0.59%
1163,2016/06/20,793.00,0.00,0%
1164,2016/06/19,793.00,9.39,1.2%
1165,2016/06/16,783.61,0.00,0%
1166,2016/06/15,783.61,2.35,0.3%
1167,2016/06/14,781.26,-3.52,-0.45%
1168,2016/06/13,784.78,-2.35,-0.3%
1169,2016/06/12,787.13,1.17,0.15%
1170,2016/06/09,785.96,4.70,0.6016%
1171,2016/06/08,781.26,0.00,0%
1172,2016/06/07,781.26,5.88,0.7583%
1173,2016/06/06,775.38,2.34,0.3%
1174,2016/06/05,773.04,-4.69,-0.6%
1175,2016/06/02,777.73,2.35,0.3%
1176,2016/06/01,775.38,-1.18,-0.15%
1177,2016/05/31,776.56,2.35,0.3%
1178,2016/05/30,774.21,9.40,1.23%
1179,2016/05/29,764.81,0.00,0%
1180,2016/05/26,764.81,-1.18,-0.154%
1181,2016/05/25,765.99,-3.52,-0.4574%
1182,2016/05/24,769.51,-3.53,-0.46%
1183,2016/05/23,773.04,-2.34,-0.3018%
1184,2016/05/22,775.38,0.00,0%
1185,2016/05/19,775.38,0.00,0%
1186,2016/05/18,775.38,-1.18,-0.15%
1187,2016/05/17,776.56,4.70,0.61%
1188,2016/05/16,771.86,-15.27,-1.94%
1189,2016/05/15,787.13,16.44,2.13%
1190,2016/05/12,770.69,3.53,0.46%
1191,2016/05/11,767.16,-14.10,-1.8%
1192,2016/05/10,781.26,0.00,0%
1193,2016/05/09,781.26,11.75,1.527%
1194,2016/05/08,769.51,4.70,0.61%
1195,2016/05/05,764.81,0.00,0%
1196,2016/05/04,764.81,-2.35,-0.31%
1197,2016/05/03,767.16,-1.18,-0.15%
1198,2016/04/28,768.34,0.00,0%
1199,2016/04/27,768.34,0.00,0%
1200,2016/04/26,768.34,-5.87,-0.76%
1201,2016/04/25,774.21,-1.17,-0.15%
1202,2016/04/24,775.38,5.87,0.76%
1203,2016/04/21,769.51,-12.92,-1.65%
1204,2016/04/20,782.43,7.05,0.9092%
1205,2016/04/19,775.38,5.87,0.7628%
1206,2016/04/18,769.51,-12.92,-1.65%
1207,2016/04/17,782.43,-57.56,-6.8525%
1208,2016/04/14,839.99,0.00,0%
1209,2016/04/12,839.99,3.52,0.42%
1210,2016/04/11,836.47,2.35,0.28%
1211,2016/04/10,834.12,1.18,0.1417%
1212,2016/04/06,832.94,-1.18,-0.14%
1213,2016/04/05,834.12,10.58,1.2847%
1214,2016/04/04,823.54,11.74,1.45%
1215,2016/04/03,811.80,-5.87,-0.72%
1216,2016/03/31,817.67,-4.70,-0.5715%
1217,2016/03/30,822.37,0.00,0%
1218,2016/03/29,822.37,0.00,0%
1219,2016/03/28,822.37,-11.75,-1.41%
1220,2016/03/27,834.12,-5.87,-0.7%
1221,2016/03/24,839.99,23.49,2.8769%
1222,2016/03/23,816.50,0.00,0%
1223,2016/03/21,816.50,-9.39,-1.137%
1224,2016/03/20,825.89,1.17,0.1419%
1225,2016/03/17,824.72,2.35,0.2858%
1226,2016/03/16,822.37,0.00,0%
1227,2016/03/15,822.37,-1.17,-0.1421%
1228,2016/03/14,823.54,1.17,0.1423%
1229,2016/03/13,822.37,0.00,0%
1230,2016/03/10,822.37,-2.35,-0.2849%
1231,2016/03/06,824.72,-3.52,-0.425%
1232,2016/03/03,828.24,0.00,0%
1233,2016/03/02,828.24,3.52,0.4268%
1234,2016/03/01,824.72,1.18,0.1433%
1235,2016/02/29,823.54,-3.53,-0.4268%
1236,2016/02/28,827.07,-1.17,-0.1413%
1237,2016/02/25,828.24,3.52,0.4268%
1238,2016/02/24,824.72,2.35,0.2858%
1239,2016/02/23,822.37,-1.17,-0.14%
1240,2016/02/22,823.54,1.17,0.1423%
