sn,_date,index_value,absolute_change,percentage_change
776,2018/03/04,"1,525.91",-59.01,-3.72%
777,2018/02/28,"1,584.92",-22.53,-1.4%
778,2018/02/27,"1,607.45",0.98,0.06%
779,2018/02/26,"1,606.47",-30.16,-1.84%
780,2018/02/25,"1,636.63",-12.90,-0.78%
781,2018/02/22,"1,649.53",-4.48,-0.27%
782,2018/02/21,"1,654.01",-3.90,-0.24%
783,2018/02/20,"1,657.91",-37.51,-2.2124%
784,2018/02/18,"1,695.42",-30.32,-1.76%
785,2018/02/15,"1,725.74",62.91,3.7833%
786,2018/02/14,"1,662.83",20.55,1.25%
787,2018/02/12,"1,642.28",-6.70,-0.4063%
788,2018/02/11,"1,648.98",-12.74,-0.77%
789,2018/02/08,"1,661.72",7.45,0.4504%
790,2018/02/07,"1,654.27",-15.91,-0.9526%
791,2018/02/06,"1,670.18",-7.55,-0.45%
792,2018/02/05,"1,677.73",-17.38,-1.03%
793,2018/02/04,"1,695.11",-3.43,-0.2%
794,2018/02/01,"1,698.54",12.41,0.736%
795,2018/01/31,"1,686.13",8.04,0.48%
796,2018/01/29,"1,678.09",-3.58,-0.21%
797,2018/01/28,"1,681.67",-5.45,-0.323%
798,2018/01/25,"1,687.12",22.43,1.3474%
799,2018/01/24,"1,664.69",-2.62,-0.1571%
800,2018/01/23,"1,667.31",-9.21,-0.55%
801,2018/01/22,"1,676.52",-13.29,-0.79%
802,2018/01/21,"1,689.81",-12.17,-0.7151%
803,2018/01/17,"1,701.98",4.01,0.2362%
804,2018/01/16,"1,697.97",-17.70,-1.03%
805,2018/01/14,"1,715.67",-26.30,-1.5098%
806,2018/01/10,"1,741.97",-23.97,-1.3574%
807,2018/01/09,"1,765.94",17.95,1.03%
808,2018/01/08,"1,747.99",2.85,0.1633%
809,2018/01/07,"1,745.14",20.60,1.19%
810,2018/01/04,"1,724.54",8.28,0.4824%
811,2018/01/03,"1,716.26",-26.68,-1.5308%
812,2018/01/02,"1,742.94",-8.26,-0.47%
813,2018/01/01,"1,751.20",69.47,4.1309%
814,2017/12/31,"1,681.73",-37.52,-2.18%
815,2017/12/28,"1,719.25",-3.09,-0.18%
816,2017/12/27,"1,722.34",-23.72,-1.3585%
817,2017/12/26,"1,746.06",-32.67,-1.8367%
818,2017/12/24,"1,778.73",-3.35,-0.188%
819,2017/12/21,"1,782.08",-21.05,-1.1674%
820,2017/12/19,"1,810.75",-20.23,-1.1049%
821,2017/12/18,"1,830.98",-2.04,-0.1113%
822,2017/12/17,"1,833.02",-12.46,-0.6752%
823,2017/12/14,"1,840.78",-2.11,-0.1145%
824,2017/12/12,"1,828.33",-20.63,-1.1158%
825,2017/12/11,"1,848.96",-5.47,-0.295%
826,2017/12/10,"1,854.43",-20.34,-1.0849%
827,2017/12/06,"1,874.77",24.58,1.3285%
828,2017/12/05,"1,850.19",6.61,0.3585%
829,2017/12/04,"1,843.58",-20.06,-1.0764%
830,2017/11/28,"1,815.95",13.87,0.7697%
831,2017/11/27,"1,802.08",-2.79,-0.1546%
832,2017/11/22,"1,751.96",6.60,0.3781%
833,2017/11/21,"1,745.36",3.29,0.1889%
834,2017/11/20,"1,742.07",-10.76,-0.6139%
835,2017/11/16,"1,777.70",-13.78,-0.7692%
836,2017/11/15,"1,791.48",-18.14,-1.0024%
837,2017/11/14,"1,809.62",58.85,3.3614%
838,2017/11/13,"1,750.77",10.99,0.6317%
839,2017/11/09,"1,738.50",1.30,0.0748%
840,2017/11/08,"1,737.20",-21.58,-1.227%
841,2017/11/07,"1,758.78",-17.67,-0.9947%
842,2017/11/05,"1,787.67",-30.59,-1.6824%
843,2017/11/02,"1,818.26",-14.26,-0.7782%
844,2017/11/01,"1,832.52",-12.93,-0.7006%
