sn,_date,index_value,absolute_change,percentage_change
1335,2015/09/17,"1,944.33",25.13,1.3094%
1336,2015/09/16,"1,919.20",7.48,0.3913%
1337,2015/09/15,"1,911.72",-5.85,-0.3051%
1338,2015/09/14,"1,917.57",11.82,0.6202%
1339,2015/09/13,"1,905.75",-4.80,-0.2512%
1340,2015/09/10,"1,910.55",-29.66,-1.5287%
1341,2015/09/09,"1,940.21",7.48,0.387%
1342,2015/09/08,"1,932.73",-18.36,-0.941%
1343,2015/09/07,"1,951.09",-4.81,-0.2459%
1344,2015/09/06,"1,955.90",-44.25,-2.2123%
1345,2015/09/03,"2,000.15",-27.17,-1.3402%
1346,2015/09/02,"2,027.32",-29.80,-1.4486%
1347,2015/09/01,"2,057.12",29.02,1.43%
1348,2015/08/31,"2,028.10",13.01,0.6456%
1349,2015/08/27,"2,015.09",-1.82,-0.0902%
1350,2015/08/26,"2,016.91",13.32,0.6648%
1351,2015/08/25,"2,003.59",-30.92,-1.5198%
1352,2015/08/24,"2,034.51",-21.74,-1.0573%
1353,2015/08/23,"2,056.25",-51.55,-2.4457%
1354,2015/08/20,"2,107.80",21.31,1.0213%
1355,2015/08/19,"2,086.49",166.47,8.6702%
1356,2015/08/18,"1,920.02",2.08,0.1085%
1357,2015/08/17,"1,917.94",29.67,1.5713%
1358,2015/08/16,"1,888.27",12.48,0.6653%
1359,2015/08/13,"1,875.79",-7.91,-0.4199%
1360,2015/08/12,"1,883.70",3.75,0.1995%
1361,2015/08/11,"1,879.95",21.34,1.1482%
1362,2015/08/10,"1,858.61",-6.66,-0.3571%
1363,2015/08/09,"1,865.27",1.07,0.06%
1364,2015/08/06,"1,864.20",-0.87,-0.05%
1365,2015/08/05,"1,865.07",3.46,0.1859%
1366,2015/08/04,"1,861.61",-3.23,-0.17%
1367,2015/08/03,"1,864.84",-21.90,-1.1607%
1368,2015/07/30,"1,848.49",-2.92,-0.16%
1369,2015/07/29,"1,851.41",-49.78,-2.6184%
1370,2015/07/28,"1,901.19",-25.50,-1.3235%
1371,2015/07/27,"1,926.69",-25.50,-1.31%
1372,2015/07/26,"1,952.19",28.68,1.491%
1373,2015/07/23,"1,923.51",12.39,0.65%
1374,2015/07/22,"1,911.12",30.20,1.6056%
1375,2015/07/16,"1,880.92",-4.17,-0.22%
1376,2015/07/15,"1,885.09",37.29,2.02%
1377,2015/07/14,"1,847.80",18.39,1.01%
1378,2015/07/13,"1,829.41",-5.83,-0.3177%
1379,2015/07/12,"1,835.24",-19.58,-1.06%
1380,2015/07/09,"1,854.82",1.12,0.0604%
1381,2015/07/08,"1,853.70",6.34,0.3432%
1382,2015/07/07,"1,847.36",12.77,0.7%
1383,2015/07/06,"1,834.59",-17.88,-0.9652%
1384,2015/07/05,"1,852.47",-0.33,-0.02%
1385,2015/07/02,"1,852.80",-9.98,-0.5358%
1386,2015/07/01,"1,862.78",0.84,0.0451%
1387,2015/06/30,"1,861.94",5.12,0.2757%
1388,2015/06/29,"1,856.82",11.50,0.6232%
1389,2015/06/28,"1,845.32",5.96,0.324%
1390,2015/06/25,"1,839.36",15.94,0.8742%
1391,2015/06/24,"1,823.42",-0.83,-0.0455%
1392,2015/06/23,"1,824.25",4.02,0.2209%
1393,2015/06/22,"1,820.23",10.25,0.57%
1394,2015/06/21,"1,809.98",-31.62,-1.72%
1395,2015/06/18,"1,841.60",3.19,0.1735%
1396,2015/06/17,"1,838.41",-6.38,-0.3458%
1397,2015/06/16,"1,844.79",-3.18,-0.17%
1398,2015/06/15,"1,847.97",15.93,0.87%
1399,2015/06/14,"1,832.04",-12.75,-0.69%
1400,2015/06/11,"1,844.79",-15.93,-0.86%
1401,2015/06/10,"1,860.72",-27.73,-1.47%
1402,2015/06/09,"1,888.45",29.16,1.57%
1403,2015/06/08,"1,859.29",-8.04,-0.43%
1404,2015/06/07,"1,867.33",7.77,0.42%
1405,2015/06/04,"1,859.56",-6.38,-0.34%
1406,2015/04/23,"1,943.62",1.15,0.0592%
1407,2015/04/22,"1,942.47",-27.99,-1.42%
1408,2015/04/21,"1,970.46",4.16,0.21%
1409,2015/04/20,"1,966.30",-10.12,-0.51%
1410,2015/04/19,"1,976.42",10.12,0.51%
1411,2015/04/16,"1,966.30",-14.27,-0.72%
1412,2015/04/15,"1,980.57",-6.40,-0.32%
1413,2015/04/13,"1,986.97",20.43,1.04%
1414,2015/04/12,"1,966.54",-18.88,-0.95%
1415,2015/04/09,"1,985.42",-5.67,-0.28%
1416,2015/04/08,"1,991.09",25.92,1.32%
1417,2015/04/07,"1,965.17",7.51,0.38%
1418,2015/04/06,"1,957.66",-0.41,-0.02%
1419,2015/04/05,"1,958.07",-9.21,-0.47%
1420,2015/04/02,"1,967.28",-34.50,-1.72%
1421,2015/04/01,"2,001.78",-41.63,-2.04%
1422,2015/03/31,"2,043.41",41.50,2.07%
1423,2015/03/30,"2,001.91",51.59,2.65%
1424,2015/03/29,"1,950.32",22.68,1.18%
1425,2015/03/26,"1,927.64",-32.29,-1.65%
1426,2015/03/25,"1,959.93",-30.77,-1.55%
1427,2015/03/24,"1,990.70",-17.36,-0.86%
1428,2015/03/23,"2,008.06",-0.14,-0.01%
1429,2015/03/22,"2,008.20",-16.49,-0.81%
1430,2015/03/19,"2,024.69",4.16,0.21%
1431,2015/03/18,"2,020.53",23.99,1.2%
1432,2015/03/17,"1,996.54",-23.89,-1.18%
1433,2015/03/16,"2,020.43",5.83,0.29%
1434,2015/03/15,"2,014.60",-7.20,-0.36%
1435,2015/03/12,"2,021.80",-6.41,-0.32%
1436,2015/03/11,"2,028.21",-8.71,-0.4276%
1437,2015/03/10,"2,036.92",-20.12,-0.98%
1438,2015/03/09,"2,057.04",-12.19,-0.5891%
1439,2015/03/04,"2,069.23",-42.43,-2.0093%
1440,2015/03/03,"2,111.66",0.44,0.0208%
1441,2015/03/02,"2,111.22",33.82,1.628%
1442,2015/03/01,"2,077.40",-25.84,-1.2286%
1443,2015/02/26,"2,103.24",71.65,3.5268%
1444,2015/02/25,"2,031.59",7.85,0.3879%
1445,2015/02/24,"2,023.74",8.32,0.4128%
1446,2015/02/23,"2,015.42",-6.98,-0.3451%
1447,2015/02/22,"2,022.40",-23.81,-1.1636%
1448,2015/02/18,"2,046.21",-4.90,-0.2389%
1449,2015/02/16,"2,051.11",-13.28,-0.6433%
1450,2015/02/15,"2,064.39",15.76,0.7693%
1451,2015/02/12,"2,048.63",-5.08,-0.2474%
1452,2015/02/11,"2,053.71",1.71,0.0833%
1453,2015/02/10,"2,052.00",10.65,0.5217%
1454,2015/02/09,"2,041.35",-15.18,-0.7381%
1455,2015/02/08,"2,056.53",-8.47,-0.41%
1456,2015/02/05,"2,065.00",-16.50,-0.79%
1457,2015/02/04,"2,081.50",16.13,0.781%
1458,2015/02/03,"2,065.37",10.71,0.52%
1459,2015/02/02,"2,054.66",-9.02,-0.44%
1460,2015/02/01,"2,063.68",-12.57,-0.61%
1461,2015/01/29,"2,076.25",3.51,0.17%
1462,2015/01/28,"2,072.74",-30.01,-1.43%
1463,2015/01/27,"2,102.75",8.10,0.39%
1464,2015/01/26,"2,094.65",-22.35,-1.06%
1465,2015/01/25,"2,117.00",13.72,0.65%
1466,2015/01/22,"2,103.28",5.27,0.25%
1467,2015/01/20,"2,098.01",-0.82,-0.04%
1468,2015/01/19,"2,098.83",49.66,2.42%
1469,2015/01/18,"2,049.17",-27.66,-1.33%
1470,2015/01/14,"2,076.83",-23.72,-1.13%
1471,2015/01/13,"2,100.55",42.06,2.04%
1472,2015/01/12,"2,058.49",-34.01,-1.63%
1473,2015/01/11,"2,092.50",14.70,0.71%
1474,2015/01/08,"2,077.80",33.33,1.63%
1475,2015/01/07,"2,044.47",20.35,1.01%
1476,2015/01/06,"2,024.12",2.50,0.12%
1477,2015/01/05,"2,021.62",18.55,0.93%
1478,2015/01/04,"2,003.07",-0.44,-0.02%
1479,2015/01/01,"2,003.51",-3.87,-0.19%
1480,2014/12/31,"2,007.38",-16.62,-0.82%
1481,2014/12/29,"2,024.00",31.23,1.57%
1482,2014/12/28,"1,992.77",27.17,1.38%
1483,2014/12/24,"1,965.60",-6.66,-0.34%
1484,2014/12/23,"1,972.26",-29.33,-1.47%
1485,2014/12/22,"2,001.59",-52.12,-2.54%
1486,2014/12/21,"2,053.71",-1.91,-0.09%
1487,2014/12/18,"2,055.62",33.65,1.66%
1488,2014/12/17,"2,021.97",-36.46,-1.77%
1489,2014/12/16,"2,058.43",0.34,0.02%
1490,2014/12/15,"2,058.09",6.88,0.34%
1491,2014/12/14,"2,051.21",142.06,7.44%
1492,2014/12/11,"1,909.15",34.15,1.82%
1493,2014/12/10,"1,875.00",8.11,0.43%
1494,2014/12/09,"1,866.89",-13.27,-0.71%
1495,2014/12/08,"1,880.16",2.23,0.12%
1496,2014/12/07,"1,877.93",-10.79,-0.57%
1497,2014/12/04,"1,888.72",4.55,0.24%
1498,2014/12/03,"1,884.17",-10.88,-0.57%
1499,2014/12/02,"1,895.05",12.22,0.65%
1500,2014/12/01,"1,882.83",-6.44,-0.34%
1501,2014/11/30,"1,889.27",-3.40,-0.18%
1502,2014/11/25,"1,892.67",4.50,0.24%
1503,2014/11/24,"1,888.17",-4.55,-0.24%
1504,2014/11/23,"1,892.72",7.85,0.42%
1505,2014/11/20,"1,884.87",8.03,0.43%
1506,2014/11/19,"1,876.84",40.96,2.23%
1507,2014/11/18,"1,835.88",-26.50,-1.42%
1508,2014/11/17,"1,862.38",-10.21,-0.55%
1509,2014/11/16,"1,872.59",-24.87,-1.31%
1510,2014/11/13,"1,897.46",-16.78,-0.88%
1511,2014/11/12,"1,914.24",29.49,1.56%
1512,2014/11/11,"1,884.75",-13.07,-0.69%
1513,2014/11/10,"1,897.82",0.57,0.03%
1514,2014/11/09,"1,897.25",-6.98,-0.37%
1515,2014/11/06,"1,904.23",1.86,0.1%
1516,2014/11/05,"1,902.37",11.97,0.63%
1517,2014/11/04,"1,890.40",-21.89,-1.14%
1518,2014/11/03,"1,912.29",-18.20,-0.94%
1519,2014/11/02,"1,930.49",-0.44,-0.02%
1520,2014/10/30,"1,930.93",-10.85,-0.56%
1521,2014/10/28,"1,929.76",15.83,0.83%
1522,2014/10/27,"1,913.93",-6.48,-0.34%
1523,2014/10/26,"1,920.41",-14.76,-0.76%
1524,2014/10/22,"1,935.17",10.21,0.53%
1525,2014/10/21,"1,924.96",11.39,0.6%
1526,2014/10/20,"1,913.57",-5.26,-0.27%
1527,2014/10/19,"1,918.83",5.07,0.26%
1528,2014/10/16,"1,913.76",12.95,0.68%
1529,2014/10/15,"1,900.81",7.43,0.39%
1530,2014/10/14,"1,893.38",7.73,0.41%
1531,2014/10/13,"1,892.60",0.00,0%
1532,2014/10/12,"1,892.60",10.65,0.57%
1533,2014/10/09,"1,881.95",-1.64,-0.09%
1534,2014/10/08,"1,883.59",-7.89,-0.42%
1535,2014/09/30,"1,891.48",-49.07,-2.53%
1536,2014/09/29,"1,940.55",76.08,4.08%
1537,2014/09/28,"1,864.47",12.34,0.67%
1538,2014/09/24,"1,852.13",31.79,1.75%
1539,2014/09/23,"1,820.34",5.78,0.32%
1540,2014/09/22,"1,814.56",8.10,0.45%
1541,2014/09/21,"1,806.46",-21.85,-1.2%
1542,2014/09/18,"1,828.31",-52.81,-2.81%
1543,2014/09/17,"1,881.12",48.07,2.62%
1544,2014/09/16,"1,833.05",4.36,0.24%
1545,2014/09/15,"1,828.69",38.69,2.16%
1546,2014/09/14,"1,790.00",18.94,1.07%
1547,2014/09/11,"1,771.06",-6.63,-0.37%
1548,2014/09/10,"1,777.69",3.01,0.17%
1549,2014/09/09,"1,774.68",38.68,2.23%
1550,2014/09/07,"1,736.00",-35.39,-2%
1551,2014/09/04,"1,771.39",-59.51,-3.25%
1552,2014/09/03,"1,830.90",-1.30,-0.07%
1553,2014/09/01,"1,832.20",-8.47,-0.46%
1554,2014/08/31,"1,840.67",-41.66,-2.21%
1555,2014/08/28,"1,882.33",15.74,0.84%
1556,2014/08/27,"1,866.59",-2.49,-0.13%
1557,2014/08/26,"1,869.08",-0.20,-0.01%
1558,2014/08/25,"1,869.28",-0.53,-0.03%
1559,2014/08/24,"1,869.81",34.39,1.87%
1560,2014/08/21,"1,835.42",-63.11,-3.32%
1561,2014/08/20,"1,898.53",-25.57,-1.33%
1562,2014/08/19,"1,924.10",6.48,0.34%
1563,2014/08/18,"1,917.62",-59.90,-3.03%
1564,2014/08/14,"1,977.52",21.03,1.07%
1565,2014/08/13,"1,956.49",-1.89,-0.1%
1566,2014/08/12,"1,958.38",35.99,1.8%
1567,2014/08/07,"1,994.37",2.84,0.14%
1568,2014/08/06,"1,997.21",0.18,0.01%
1569,2014/08/05,"1,997.39",4.17,0.21%
1570,2014/08/04,"1,993.22",31.25,1.54%
1571,2014/08/03,"2,024.47",12.53,0.62%
1572,2014/07/31,"2,037.00",3.43,0.0017%
1573,2014/07/30,"2,033.57",69.62,0.0354%
1574,2014/07/28,"1,963.95",13.27,0.0068%
1575,2014/07/27,"1,950.68",-64.03,-0.0318%
1576,2014/07/24,"2,014.71",0.94,0.0005%
1577,2014/07/23,"2,013.77",26.74,0.0135%
1578,2014/07/22,"1,987.03",-5.70,-0.0029%
1579,2014/07/21,"1,992.73",37.63,0.0192%
1580,2014/07/20,"1,955.10",25.72,0.0133%
1581,2014/07/17,"1,929.38",39.56,0.0209%
1582,2014/07/16,"1,889.82",-3.84,-0.002%
1583,2014/07/15,"1,893.66",-2.08,-0.0011%
1584,2014/07/14,"1,895.74",-3.80,-0.002%
1585,2014/07/13,"1,899.54",-6.25,-0.0033%
1586,2014/07/10,"1,905.79",-27.69,-0.0143%
1587,2014/07/09,"1,933.48",11.97,0.0062%
1588,2014/07/08,"1,921.51",30.69,0.0162%
1589,2014/07/07,"1,890.82",-4.56,-0.0024%
1590,2014/07/06,"1,895.38",10.63,0.0056%
1591,2014/07/03,"1,884.75",-28.73,-0.015%
1592,2014/07/02,"1,913.48",4.51,0.0024%
1593,2014/07/01,"1,908.97",-9.84,-0.0051%
1594,2014/06/30,"1,918.81",-6.02,-0.0031%
1595,2014/06/29,"1,924.83",19.68,0.0103%
1596,2014/06/26,"1,919.70",16.49,0.0087%
1597,2014/06/25,"1,903.21",39.67,0.0213%
1598,2014/06/24,"1,863.54",-8.98,-0.0048%
1599,2014/06/23,"1,872.52",-13.05,-0.0069%
1600,2014/06/19,"1,885.57",-6.99,-0.0037%
1601,2014/06/18,"1,892.56",34.10,0.0183%
1602,2014/06/17,"1,858.46",-46.86,-0.0246%
1603,2014/06/16,"1,905.32",46.68,0.0251%
1604,2014/06/15,"1,858.64",16.32,0.001%
1605,2014/06/12,"1,856.71",14.39,0.0078%
1606,2014/06/11,"1,842.32",-16.82,-0.009%
1607,2014/06/10,"1,859.14",32.80,0.018%
1608,2014/06/09,"1,826.34",27.88,0.0155%
1609,2014/06/08,"1,798.46",-3.76,-0.0021%
1610,2014/06/05,"1,802.22",-7.86,-0.0043%
1611,2014/06/04,"1,810.08",-39.52,-0.0214%
1612,2014/06/03,"1,849.60",5.30,0.0029%
1613,2014/06/02,"1,844.30",31.68,0.0175%
1614,2014/06/01,"1,812.62",-0.76,-0.0004%
1615,2014/05/28,"1,813.38",12.63,0.007%
1616,2014/05/27,"1,800.75",16.92,0.0095%
1617,2014/05/26,"1,783.83",-33.28,-0.0183%
1618,2014/05/25,"1,817.11",49.07,0.0278%
1619,2014/05/22,"1,768.04",-44.65,-0.0246%
1620,2014/05/21,"1,812.69",25.82,0.0145%
1621,2014/05/20,"1,786.87",14.53,0.0082%
1622,2014/05/19,"1,772.34",4.65,0.0026%
1623,2014/05/18,"1,767.69",-21.17,-0.0118%
1624,2014/05/15,"1,788.86",56.00,0.0323%
1625,2014/05/13,"1,732.86",48.21,0.0286%
1626,2014/05/12,"1,684.65",-35.66,-0.0207%
1627,2014/05/11,"1,720.31",-12.31,-0.0071%
1628,2014/05/08,"1,732.62",-95.32,-0.0521%
1629,2014/05/07,"1,827.94",-11.33,-0.0062%
1630,2014/05/06,"1,839.27",-13.47,-0.0072%
1631,2014/05/05,"1,852.74",98.42,0.0561%
1632,2014/05/04,"1,754.32",53.97,0.0317%
1633,2014/04/30,"1,700.35",90.83,0.0564%
1634,2014/04/29,"1,609.52",-14.68,-0.009%
1635,2014/04/28,"1,624.20",-100.04,-0.058%
1636,2014/04/27,"1,724.24",37.74,0.0223%
1637,2014/04/23,"1,686.50",82.71,0.0516%
1638,2014/04/22,"1,603.79",24.59,0.0155%
1639,2014/04/21,"1,579.20",-22.17,-0.0138%
1640,2014/04/20,"1,601.37",-9.23,-0.0057%
1641,2014/04/17,"1,610.60",18.39,0.0116%
1642,2014/04/16,"1,592.21",6.97,0.0044%
1643,2014/04/15,"1,585.24",50.92,0.0332%
1644,2014/04/13,"1,534.32",-14.80,-0.0095%
1645,2014/04/10,"1,549.12",36.99,0.0245%
1646,2014/04/09,"1,512.13",12.62,0.0084%
1647,2014/04/07,"1,499.51",-28.72,-0.0188%
1648,2014/04/06,"1,528.23",17.85,0.0118%
1649,2014/04/03,"1,510.38",-37.14,-0.024%
1650,2014/04/02,"1,547.52",-6.73,-0.0043%
1651,2014/04/01,"1,554.25",-24.82,-0.0157%
1652,2014/03/31,"1,579.07",96.01,0.0647%
1653,2014/03/27,"1,483.06",72.67,0.0515%
1654,2014/03/26,"1,410.39",23.40,0.0168%
1655,2014/03/25,"1,386.99",16.57,0.0121%
1656,2014/03/24,"1,370.42",6.99,0.0051%
1657,2014/03/23,"1,363.43",-16.98,-0.0123%
1658,2014/03/20,"1,380.41",31.45,0.0233%
1659,2014/03/19,"1,348.96",16.12,0.0121%
1660,2014/03/18,"1,332.84",4.97,0.0037%
1661,2014/03/17,"1,327.87",-48.86,-0.0355%
1662,2014/03/13,"1,376.73",-47.04,-0.033%
1663,2014/03/12,"1,423.77",-38.86,-0.0265%
1664,2014/03/11,"1,462.63",-28.83,-0.0193%
1665,2014/03/10,"1,491.46",-0.76,-0.0005%
1666,2014/03/09,"1,492.22",-3.58,-0.0024%
1667,2014/03/06,"1,495.80",8.89,0.006%
1668,2014/03/05,"1,486.91",14.04,0.0095%
1669,2014/03/04,"1,472.87",14.44,0.0099%
1670,2014/03/03,"1,458.43",47.05,0.0333%
1671,2014/02/26,"1,411.38",20.69,0.0148%
1672,2014/02/25,"1,390.69",-0.23,-0.0001%
1673,2014/02/24,"1,390.92",-12.61,-0.0089%
1674,2014/02/23,"1,403.53",1.30,0.0009%
1675,2014/02/20,"1,402.23",-17.98,-0.0127%
1676,2014/02/18,"1,420.21",34.59,0.0249%
1677,2014/02/17,"1,385.62",-46.60,-0.0325%
1678,2014/02/16,"1,432.22",4.31,0.003%
1679,2014/02/13,"1,427.91",70.38,0.0518%
1680,2014/02/12,"1,357.53",113.26,0.091%
1681,2014/02/11,"1,244.27",-18.41,-0.0146%
1682,2014/02/10,"1,262.68",54.78,0.0453%
1683,2014/02/09,"1,207.90",88.85,0.0794%
1684,2014/02/06,"1,119.05",5.88,0.0053%
1685,2014/02/05,"1,113.17",6.80,0.0062%
1686,2014/02/04,"1,106.37",-9.11,-0.0081%
1687,2014/02/03,"1,115.48",-7.19,-0.0064%
1688,2014/02/02,"1,122.67",-3.39,-0.003%
