sn,_date,index_value,absolute_change,percentage_change
1669,2014/03/24,782.76,8.00,1.03%
1670,2014/03/23,774.76,-0.52,-0.07%
1671,2014/03/20,775.28,10.37,1.36%
1672,2014/03/19,764.91,9.92,1.31%
1673,2014/03/18,754.99,-13.55,-1.76%
1674,2014/03/17,768.54,-14.54,-1.86%
1675,2014/03/13,783.08,2.57,0.32%
1676,2014/03/12,780.51,-7.48,-0.94%
1677,2014/03/11,787.99,-5.58,-0.7%
1678,2014/03/10,793.57,-2.93,-0.37%
1679,2014/03/09,796.50,-9.15,-1.13%
1680,2014/03/06,805.65,-4.82,-0.6%
1681,2014/03/05,810.47,10.42,1.3%
1682,2014/03/04,800.05,-10.99,-1.36%
1683,2014/03/03,811.04,-14.66,-1.78%
1684,2014/02/26,825.70,-3.74,-0.45%
1685,2014/02/25,829.44,-0.45,-0.05%
1686,2014/02/24,829.89,-1.97,-0.24%
1687,2014/02/23,831.86,9.19,1.11%
1688,2014/02/20,822.67,8.11,1%
1689,2014/02/18,814.56,10.83,1.34%
1690,2014/02/17,803.73,2.41,0.3%
1691,2014/02/16,801.32,-1.78,-0.22%
1692,2014/02/13,803.10,4.77,0.6%
1693,2014/02/12,798.33,1.78,0.22%
1694,2014/02/11,796.55,-6.58,-0.82%
1695,2014/02/10,803.13,19.13,2.44%
1696,2014/02/09,784.00,-1.78,-0.23%
1697,2014/02/06,785.78,4.40,0.56%
1698,2014/02/05,781.38,6.47,0.83%
1699,2014/02/04,774.91,5.40,0.7%
1700,2014/02/03,769.51,-6.41,-0.83%
1701,2014/02/02,775.92,-5.54,-0.7%
