sn,_date,index_value,absolute_change,percentage_change
1139,2016/07/25,396.03,8.38,2.1617%
1140,2016/07/21,387.65,2.17,0.56%
1141,2016/07/20,385.48,-2.62,-0.68%
1142,2016/07/19,388.10,3.58,0.931%
1143,2016/07/18,384.52,9.67,2.58%
1144,2016/07/17,374.85,5.78,1.57%
1145,2016/07/14,369.07,5.34,1.47%
1146,2016/07/13,363.73,-1.25,-0.34%
1147,2016/07/12,364.98,-1.99,-0.54%
1148,2016/07/11,366.97,-4.59,-1.24%
1149,2016/07/10,371.56,1.55,0.42%
1150,2016/07/06,370.01,0.65,0.18%
1151,2016/07/05,369.38,-1.15,-0.31%
1152,2016/07/04,370.53,-0.53,-0.14%
1153,2016/07/03,371.06,-1.20,-0.32%
1154,2016/06/30,372.26,-0.34,-0.09%
1155,2016/06/29,372.60,-0.45,-0.12%
1156,2016/06/28,373.05,2.58,0.7%
1157,2016/06/27,370.47,6.48,1.78%
1158,2016/06/26,363.99,4.60,1.28%
1159,2016/06/23,359.39,4.29,1.21%
1160,2016/06/22,355.10,3.94,1.12%
1161,2016/06/21,351.16,2.74,0.79%
1162,2016/06/20,348.42,-1.57,-0.45%
1163,2016/06/19,349.99,-2.64,-0.75%
1164,2016/06/16,352.63,2.33,0.6651%
1165,2016/06/15,350.30,1.11,0.32%
1166,2016/06/14,349.19,0.77,0.22%
1167,2016/06/13,348.42,2.47,0.71%
1168,2016/06/12,345.95,7.13,2.1%
1169,2016/06/09,338.82,4.34,1.2975%
1170,2016/06/08,334.48,3.28,0.99%
1171,2016/06/07,331.20,3.34,1.0187%
1172,2016/06/06,327.86,7.55,2.36%
1173,2016/06/05,320.31,-7.69,-2.34%
1174,2016/06/02,328.00,-1.15,-0.35%
1175,2016/06/01,329.15,-1.75,-0.53%
1176,2016/05/31,330.90,0.73,0.22%
1177,2016/05/30,330.17,1.00,0.3%
1178,2016/05/29,329.17,-0.81,-0.25%
1179,2016/05/26,329.98,0.20,0.0606%
1180,2016/05/25,329.78,-4.69,-1.4022%
1181,2016/05/24,334.47,4.65,1.41%
1182,2016/05/23,329.82,3.19,0.9766%
1183,2016/05/22,326.63,2.19,0.675%
1184,2016/05/19,324.44,0.66,0.2%
1185,2016/05/18,323.78,2.85,0.89%
1186,2016/05/17,320.93,3.67,1.16%
1187,2016/05/16,317.26,-2.23,-0.7%
1188,2016/05/15,319.49,-1.09,-0.34%
1189,2016/05/12,320.58,0.15,0.05%
1190,2016/05/11,320.43,-1.02,-0.32%
1191,2016/05/10,321.45,0.11,0.0342%
1192,2016/05/09,321.34,2.27,0.7114%
1193,2016/05/08,319.07,2.11,0.67%
1194,2016/05/05,316.96,-1.05,-0.33%
1195,2016/05/04,318.01,-0.84,-0.26%
1196,2016/05/03,318.85,-0.59,-0.18%
1197,2016/05/02,319.44,2.17,0.68%
1198,2016/04/28,317.27,1.38,0.44%
1199,2016/04/27,315.89,1.17,0.37%
1200,2016/04/26,314.72,-2.09,-0.66%
1201,2016/04/25,316.81,1.65,0.52%
1202,2016/04/24,315.16,2.98,0.95%
1203,2016/04/21,312.18,0.27,0.09%
1204,2016/04/20,311.91,2.38,0.7689%
1205,2016/04/19,309.53,0.53,0.1715%
1206,2016/04/18,309.00,4.49,1.47%
1207,2016/04/17,304.51,0.79,0.2601%
1208,2016/04/14,303.72,3.80,1.27%
1209,2016/04/12,299.92,0.98,0.33%
1210,2016/04/11,298.94,0.30,0.1%
1211,2016/04/10,298.64,1.26,0.4237%
1212,2016/04/06,297.38,0.38,0.13%
1213,2016/04/05,297.00,2.97,1.0101%
1214,2016/04/04,294.03,2.57,0.88%
1215,2016/04/03,291.46,-0.76,-0.26%
1216,2016/03/31,292.22,-1.67,-0.5682%
1217,2016/03/30,293.89,-1.76,-0.6%
1218,2016/03/29,295.65,-1.09,-0.37%
1219,2016/03/28,296.74,-0.56,-0.19%
1220,2016/03/27,297.30,4.82,1.65%
1221,2016/03/24,292.48,2.92,1.0084%
1222,2016/03/23,289.56,0.99,0.3431%
1223,2016/03/21,288.57,-0.47,-0.1626%
1224,2016/03/20,289.04,3.81,1.3358%
1225,2016/03/17,285.23,2.24,0.7915%
1226,2016/03/16,282.99,0.62,0.2196%
1227,2016/03/15,282.37,0.09,0.0319%
1228,2016/03/14,282.28,-1.58,-0.5566%
1229,2016/03/13,283.86,0.26,0.0917%
1230,2016/03/10,283.60,1.95,0.6923%
1231,2016/03/06,281.65,0.91,0.3241%
1232,2016/03/03,280.74,0.95,0.3395%
1233,2016/03/02,279.79,1.10,0.3947%
1234,2016/03/01,278.69,1.14,0.4107%
1235,2016/02/29,277.55,-0.09,-0.0324%
1236,2016/02/28,277.64,0.13,0.0468%
1237,2016/02/25,277.51,0.69,0.2493%
1238,2016/02/24,276.82,-1.27,-0.4567%
1239,2016/02/23,278.09,-1.28,-0.46%
1240,2016/02/22,279.37,3.15,1.1404%
1241,2016/02/21,276.22,1.37,0.4985%
1242,2016/02/18,274.85,1.68,0.615%
1243,2016/02/17,273.17,1.98,0.7301%
1244,2016/02/16,271.19,-0.37,-0.1363%
1245,2016/02/15,271.56,-0.15,-0.0552%
1246,2016/02/14,271.71,-0.74,-0.2716%
1247,2016/02/11,272.45,0.10,0.0367%
1248,2016/02/08,272.35,0.09,0.0331%
1249,2016/02/07,272.26,2.74,1.0166%
1250,2016/02/04,269.52,1.93,0.7213%
1251,2016/02/03,267.59,0.19,0.07%
1252,2016/02/02,267.40,0.54,0.2%
1253,2016/02/01,266.86,4.23,1.6106%
1254,2016/01/31,262.63,1.05,0.4014%
1255,2016/01/28,261.58,-0.12,-0.0459%
1256,2016/01/27,261.70,-0.35,-0.13%
1257,2016/01/26,262.05,-0.89,-0.3385%
1258,2016/01/25,262.94,0.70,0.2669%
1259,2016/01/24,262.24,1.49,0.5714%
1260,2016/01/21,260.75,-0.43,-0.16%
1261,2016/01/20,261.18,0.25,0.0958%
1262,2016/01/19,260.93,-0.17,-0.07%
1263,2016/01/18,261.10,0.74,0.2842%
1264,2016/01/17,259.83,4.00,1.5635%
1265,2016/01/14,255.83,1.72,0.6769%
1266,2016/01/13,254.11,1.92,0.7613%
1267,2016/01/12,252.19,1.06,0.4221%
1268,2016/01/11,251.13,0.35,0.1396%
1269,2016/01/10,250.78,0.76,0.304%
1270,2016/01/07,250.02,3.42,1.39%
1271,2016/01/06,246.60,0.98,0.399%
1272,2016/01/05,245.62,-0.82,-0.3327%
1273,2016/01/04,246.44,-1.41,-0.5689%
1274,2016/01/03,247.85,1.31,0.53%
1275,2015/12/31,246.54,1.72,0.7026%
1276,2015/12/29,244.82,2.03,0.84%
1277,2015/12/28,242.79,-0.64,-0.26%
1278,2015/12/27,243.43,-0.53,-0.22%
1279,2015/12/24,243.96,0.67,0.2754%
1280,2015/12/23,243.29,-1.10,-0.45%
1281,2015/12/22,244.39,1.22,0.5017%
1282,2015/12/21,243.17,2.71,1.127%
1283,2015/12/20,240.46,2.52,1.06%
1284,2015/12/17,237.94,-0.57,-0.24%
1285,2015/12/16,238.51,-1.21,-0.5048%
1286,2015/12/15,239.72,-0.83,-0.345%
1287,2015/12/14,240.55,-0.45,-0.1867%
1288,2015/12/13,241.00,-0.43,-0.1781%
1289,2015/12/10,241.43,-1.04,-0.4289%
1290,2015/12/09,242.47,3.43,1.4349%
1291,2015/12/08,239.04,-0.29,-0.1212%
1292,2015/12/07,239.33,1.03,0.4322%
1293,2015/12/06,238.30,6.56,2.8308%
1294,2015/12/03,231.74,2.28,0.99%
1295,2015/12/02,229.46,-0.81,-0.3518%
1296,2015/12/01,230.27,7.00,3.14%
1297,2015/11/30,223.27,2.53,1.1461%
1298,2015/11/29,220.74,-4.63,-2.0544%
1299,2015/11/26,225.37,-2.54,-1.1145%
1300,2015/11/25,227.91,-2.33,-1.012%
1301,2015/11/24,230.24,-2.26,-0.972%
1302,2015/11/23,232.50,1.21,0.5232%
1303,2015/11/22,231.29,-4.97,-2.1036%
1304,2015/11/19,236.26,-1.15,-0.4844%
1305,2015/11/18,237.41,1.25,0.5293%
1306,2015/11/16,236.16,-1.18,-0.5%
1307,2015/11/15,237.34,-2.26,-0.9432%
1308,2015/11/10,239.60,0.16,0.0668%
1309,2015/11/09,239.44,4.45,1.8937%
1310,2015/11/08,234.99,-0.79,-0.3351%
1311,2015/11/05,235.78,-0.20,-0.0848%
1312,2015/11/04,235.98,1.24,0.5282%
1313,2015/11/03,234.72,-1.17,-0.496%
1314,2015/11/02,235.89,0.67,0.2848%
1315,2015/11/01,235.22,-0.61,-0.2587%
1316,2015/10/29,235.83,1.94,0.8295%
1317,2015/10/28,233.89,-1.65,-0.7005%
1318,2015/10/27,235.54,-6.69,-2.7618%
1319,2015/10/25,242.23,-1.48,-0.6073%
1320,2015/10/19,243.71,1.74,0.7191%
1321,2015/10/18,241.97,-3.60,-1.466%
1322,2015/10/15,245.57,-0.18,-0.0732%
1323,2015/10/14,245.75,-1.78,-0.7191%
1324,2015/10/11,247.53,-4.11,-1.6333%
1325,2015/10/08,251.64,2.62,1.0521%
1326,2015/10/07,249.02,-1.88,-0.7493%
1327,2015/10/06,250.90,-2.90,-1.1426%
1328,2015/10/05,253.80,-2.78,-1.0835%
1329,2015/10/04,256.58,0.96,0.3756%
1330,2015/10/01,255.62,-0.33,-0.13%
1331,2015/09/30,255.95,2.93,1.158%
1332,2015/09/29,253.02,2.13,0.849%
1333,2015/09/28,250.89,-3.57,-1.403%
1334,2015/09/24,254.46,-1.38,-0.5394%
1335,2015/09/23,255.84,6.30,2.5247%
1336,2015/09/22,249.54,-8.96,-3.47%
1337,2015/09/17,258.50,-1.48,-0.5693%
1338,2015/09/16,259.98,-0.69,-0.2647%
1339,2015/09/15,260.67,2.61,1.0114%
1340,2015/09/14,258.06,2.53,0.9901%
1341,2015/09/13,255.53,3.28,1.3003%
1342,2015/09/10,252.25,-0.58,-0.2294%
1343,2015/09/09,252.83,0.17,0.0673%
1344,2015/09/08,252.66,0.60,0.238%
1345,2015/09/07,252.06,1.05,0.4183%
1346,2015/09/06,251.01,-0.67,-0.2662%
1347,2015/09/03,251.68,-1.17,-0.4627%
1348,2015/09/02,252.85,-2.66,-1.0411%
1349,2015/09/01,255.51,-2.07,-0.8%
1350,2015/08/31,257.58,1.84,0.7195%
1351,2015/08/27,255.74,1.00,0.3926%
1352,2015/08/26,254.74,-1.94,-0.7558%
1353,2015/08/25,256.68,-0.17,-0.0662%
1354,2015/08/24,256.85,-1.39,-0.5383%
1355,2015/08/23,258.24,-3.86,-1.4727%
1356,2015/08/20,262.10,2.15,0.8271%
1357,2015/08/19,259.95,7.17,2.8365%
1358,2015/08/18,252.78,0.71,0.2817%
1359,2015/08/17,252.07,11.01,4.5673%
1360,2015/08/16,241.06,6.25,2.6617%
1361,2015/08/13,234.81,2.91,1.2549%
1362,2015/08/12,231.90,-0.13,-0.056%
1363,2015/08/11,232.03,-0.76,-0.3265%
1364,2015/08/10,232.79,4.27,1.8686%
1365,2015/08/09,228.52,5.74,2.58%
1366,2015/08/06,222.78,1.22,0.55%
1367,2015/08/04,221.28,-0.28,-0.13%
1368,2015/08/03,221.56,-1.04,-0.4672%
1369,2015/07/30,220.98,1.65,0.75%
1370,2015/07/29,219.33,-1.54,-0.6972%
1371,2015/07/28,220.87,-4.13,-1.8356%
1372,2015/07/27,225.00,0.16,0.07%
1373,2015/07/26,224.84,10.60,4.9477%
1374,2015/07/23,214.24,9.34,4.56%
1375,2015/07/22,204.90,0.23,0.1124%
1376,2015/07/16,204.67,2.31,1.14%
1377,2015/07/15,202.36,0.89,0.44%
1378,2015/07/14,201.47,0.60,0.3%
1379,2015/07/13,200.87,-0.22,-0.1094%
1380,2015/07/12,201.09,0.38,0.19%
1381,2015/07/09,200.71,0.14,0.0698%
1382,2015/07/08,200.57,0.15,0.0748%
1383,2015/07/07,200.42,1.08,0.54%
1384,2015/07/06,199.34,-0.17,-0.0852%
1385,2015/07/05,199.51,-0.27,-0.14%
1386,2015/07/02,199.78,-1.39,-0.691%
1387,2015/07/01,201.17,-0.90,-0.4454%
1388,2015/06/30,202.07,0.56,0.2779%
1389,2015/06/29,201.51,1.29,0.6443%
1390,2015/06/28,200.22,1.22,0.6131%
1391,2015/06/25,199.00,0.52,0.262%
1392,2015/06/24,198.48,0.49,0.2475%
1393,2015/06/23,197.99,0.57,0.2887%
1394,2015/06/22,197.42,0.99,0.5%
1395,2015/06/21,196.43,-1.28,-0.65%
1396,2015/06/18,197.71,-0.77,-0.3879%
1397,2015/06/17,198.48,-0.69,-0.3464%
1398,2015/06/16,199.17,-0.70,-0.35%
1399,2015/06/15,199.87,1.03,0.52%
1400,2015/06/14,198.84,-1.99,-0.99%
1401,2015/06/11,200.83,-4.02,-1.96%
1402,2015/06/10,204.85,-2.11,-1.02%
1403,2015/06/09,206.96,4.93,2.44%
1404,2015/06/08,202.03,2.91,1.46%
1405,2015/06/07,199.12,0.99,0.5%
1406,2015/06/04,198.13,0.11,0.06%
1407,2015/06/02,192.92,1.76,0.92%
1408,2015/06/01,191.16,4.01,2.1427%
1409,2015/05/31,187.15,7.25,4.03%
1410,2015/05/28,179.90,1.00,0.56%
1411,2015/05/27,178.90,-4.98,-2.7083%
1412,2015/05/26,183.88,-5.37,-2.8375%
1413,2015/05/25,189.25,-6.54,-3.34%
1414,2015/05/24,195.79,-5.64,-2.8%
1415,2015/04/23,201.43,-0.45,-0.2229%
1416,2015/04/22,201.88,-0.51,-0.25%
1417,2015/04/21,202.39,0.37,0.18%
1418,2015/04/20,202.02,-0.01,0%
1419,2015/04/19,202.03,-0.98,-0.48%
1420,2015/04/16,203.01,1.45,0.72%
1421,2015/04/15,201.56,-0.70,-0.35%
1422,2015/04/13,202.26,-0.89,-0.44%
1423,2015/04/12,203.15,1.27,0.63%
1424,2015/04/09,201.88,0.99,0.49%
1425,2015/04/08,200.89,1.92,0.96%
1426,2015/04/07,198.97,-0.55,-0.28%
1427,2015/04/06,199.52,0.91,0.46%
1428,2015/04/05,198.61,-1.27,-0.64%
1429,2015/04/02,199.88,0.07,0.04%
1430,2015/04/01,199.81,-1.16,-0.58%
1431,2015/03/31,200.97,1.22,0.61%
1432,2015/03/30,199.75,-0.53,-0.26%
1433,2015/03/29,200.28,0.09,0.04%
1434,2015/03/26,200.19,-2.24,-1.11%
1435,2015/03/25,202.43,-0.69,-0.34%
1436,2015/03/24,203.12,-0.53,-0.26%
1437,2015/03/23,203.65,-1.54,-0.75%
1438,2015/03/22,205.19,-0.56,-0.27%
1439,2015/03/19,205.75,0.86,0.42%
1440,2015/03/18,204.89,-0.14,-0.07%
1441,2015/03/17,205.03,1.16,0.57%
1442,2015/03/16,203.87,-2.92,-1.41%
1443,2015/03/15,206.79,-1.29,-0.62%
1444,2015/03/12,208.08,-1.05,-0.5%
1445,2015/03/11,209.13,-0.06,-0.0287%
1446,2015/03/10,209.19,-0.67,-0.32%
1447,2015/03/09,209.86,1.24,0.5944%
1448,2015/03/04,208.62,0.59,0.2836%
1449,2015/03/03,208.03,-0.78,-0.3735%
1450,2015/03/02,208.81,1.98,0.9573%
1451,2015/03/01,206.83,-0.65,-0.3133%
1452,2015/02/26,207.48,1.63,0.7918%
1453,2015/02/25,205.85,-0.01,-0.0049%
1454,2015/02/24,205.86,-0.82,-0.3967%
1455,2015/02/23,206.68,0.71,0.3447%
1456,2015/02/22,205.97,-2.79,-1.3365%
1457,2015/02/18,208.76,-0.93,-0.4435%
1458,2015/02/16,209.69,-0.76,-0.3611%
1459,2015/02/15,210.45,0.75,0.3577%
1460,2015/02/12,209.70,0.57,0.2726%
1461,2015/02/11,209.13,0.05,0.0239%
1462,2015/02/10,209.08,-0.17,-0.0812%
1463,2015/02/09,209.25,-1.21,-0.5749%
1464,2015/02/08,210.46,0.23,0.11%
1465,2015/02/05,210.23,-0.72,-0.34%
1466,2015/02/04,210.95,-0.28,-0.1326%
1467,2015/02/03,211.23,-0.68,-0.32%
1468,2015/02/02,211.91,-0.33,-0.16%
1469,2015/02/01,212.24,1.19,0.56%
1470,2015/01/29,211.05,-0.18,-0.09%
1471,2015/01/28,211.23,2.87,1.38%
1472,2015/01/27,208.36,1.49,0.72%
1473,2015/01/26,206.87,-0.26,-0.13%
1474,2015/01/25,207.13,2.48,1.21%
1475,2015/01/22,204.65,-0.72,-0.35%
1476,2015/01/20,205.37,-2.70,-1.3%
1477,2015/01/19,208.07,6.91,3.44%
1478,2015/01/18,201.16,1.07,0.53%
1479,2015/01/14,200.09,0.50,0.25%
1480,2015/01/13,199.59,1.76,0.89%
1481,2015/01/12,197.83,-0.05,-0.03%
1482,2015/01/11,197.88,-1.04,-0.52%
1483,2015/01/08,198.92,1.27,0.64%
1484,2015/01/07,197.65,1.34,0.68%
1485,2015/01/06,196.31,-0.72,-0.37%
1486,2015/01/05,197.03,0.55,0.28%
1487,2015/01/04,196.48,2.55,1.31%
1488,2015/01/01,193.93,0.23,0.12%
1489,2014/12/31,193.70,-1.55,-0.79%
1490,2014/12/29,195.25,0.99,0.51%
1491,2014/12/28,194.26,3.69,1.94%
1492,2014/12/24,190.57,2.43,1.29%
1493,2014/12/23,188.14,-1.76,-0.93%
1494,2014/12/22,189.90,-2.62,-1.36%
1495,2014/12/21,192.52,-1.72,-0.89%
1496,2014/12/18,194.24,0.60,0.31%
1497,2014/12/17,193.64,-2.38,-1.21%
1498,2014/12/16,196.02,-1.14,-0.58%
1499,2014/12/15,197.16,1.43,0.73%
1500,2014/12/14,195.73,9.00,4.82%
1501,2014/12/11,186.73,3.38,1.84%
1502,2014/12/10,183.35,1.27,0.7%
1503,2014/12/09,182.08,0.07,0.04%
1504,2014/12/08,182.01,-0.33,-0.18%
1505,2014/12/07,182.34,-0.78,-0.43%
1506,2014/12/04,183.12,0.93,0.51%
1507,2014/12/03,182.19,0.92,0.51%
1508,2014/12/02,181.27,-1.11,-0.61%
1509,2014/12/01,182.38,-0.76,-0.41%
1510,2014/11/30,183.14,-1.16,-0.63%
1511,2014/11/25,184.30,-0.29,-0.16%
1512,2014/11/24,184.59,-1.24,-0.67%
1513,2014/11/23,185.83,1.67,0.91%
1514,2014/11/20,184.16,1.81,0.99%
1515,2014/11/19,182.35,2.30,1.28%
1516,2014/11/18,180.05,-0.78,-0.43%
1517,2014/11/17,180.83,-4.07,-2.2%
1518,2014/11/16,184.90,-2.84,-1.51%
1519,2014/11/13,187.74,-0.89,-0.47%
1520,2014/11/12,188.63,-1.62,-0.85%
1521,2014/11/11,190.25,1.54,0.82%
1522,2014/11/10,188.71,-2.18,-1.14%
1523,2014/11/09,190.89,-1.80,-0.93%
1524,2014/11/06,192.69,-0.06,-0.03%
1525,2014/11/05,192.75,1.64,0.86%
1526,2014/11/04,191.11,-1.44,-0.75%
1527,2014/11/03,192.55,-3.53,-1.8%
1528,2014/11/02,196.08,-2.12,-1.07%
1529,2014/10/30,198.20,-0.69,-0.35%
1530,2014/10/28,199.16,-0.13,-0.07%
1531,2014/10/27,199.29,0.61,0.31%
1532,2014/10/26,198.68,0.22,0.11%
1533,2014/10/22,198.46,0.97,0.49%
1534,2014/10/21,197.49,-0.15,-0.08%
1535,2014/10/20,197.64,-0.37,-0.19%
1536,2014/10/19,198.01,0.39,0.2%
1537,2014/10/16,197.62,-0.09,-0.05%
1538,2014/10/15,197.71,2.15,1.1%
1539,2014/10/14,195.56,0.61,0.31%
1540,2014/10/13,195.61,-0.92,-0.47%
1541,2014/10/12,196.53,-1.05,-0.53%
1542,2014/10/09,197.58,-0.84,-0.42%
1543,2014/10/08,198.42,-2.56,-1.27%
1544,2014/09/30,200.98,0.19,0.09%
1545,2014/09/29,200.79,4.22,2.15%
1546,2014/09/28,196.57,0.37,0.19%
1547,2014/09/24,196.20,3.56,1.85%
1548,2014/09/23,192.64,3.06,1.61%
1549,2014/09/22,189.58,-0.33,-0.17%
1550,2014/09/21,189.91,-3.41,-1.76%
1551,2014/09/18,193.32,-2.97,-1.51%
1552,2014/09/17,196.29,-1.46,-0.74%
1553,2014/09/16,197.75,2.43,1.24%
1554,2014/09/15,195.32,1.26,0.65%
1555,2014/09/14,194.06,-1.99,-1.02%
1556,2014/09/11,196.05,-0.02,-0.01%
1557,2014/09/10,196.07,-2.26,-1.14%
1558,2014/09/09,198.33,10.12,5.38%
1559,2014/09/07,188.21,-10.38,-5.23%
1560,2014/09/04,198.59,-2.72,-1.35%
1561,2014/09/03,201.31,-2.12,-1.04%
1562,2014/09/01,203.43,-1.35,-0.66%
1563,2014/08/31,204.78,-3.86,-1.85%
1564,2014/08/28,208.64,2.37,1.15%
1565,2014/08/27,206.27,8.27,4.18%
1566,2014/08/26,198.00,-5.54,-2.72%
1567,2014/08/25,203.54,-7.75,-3.67%
1568,2014/08/24,211.29,-2.10,-0.98%
1569,2014/08/21,213.17,0.49,0.23%
1570,2014/08/20,212.68,-3.94,-1.82%
1571,2014/08/19,216.62,-0.14,-0.06%
1572,2014/08/18,216.76,-4.53,-2.05%
1573,2014/08/14,221.29,1.55,0.71%
1574,2014/08/13,219.74,0.90,0.41%
1575,2014/08/12,218.84,4.19,1.88%
1576,2014/08/07,223.03,0.08,0.04%
1577,2014/08/06,223.11,0.95,0.42%
1578,2014/08/05,224.06,1.39,0.62%
1579,2014/08/04,222.67,3.85,1.7%
1580,2014/08/03,226.52,1.90,0.83%
1581,2014/07/31,228.42,0.65,0.0029%
1582,2014/07/30,227.77,-2.13,-0.0093%
1583,2014/07/28,229.90,-0.23,-0.001%
1584,2014/07/27,230.13,-1.68,-0.0072%
1585,2014/07/24,231.81,-0.77,-0.0033%
1586,2014/07/23,232.58,1.21,0.0052%
1587,2014/07/22,231.37,-1.32,-0.0057%
1588,2014/07/21,232.69,1.66,0.0072%
1589,2014/07/20,231.03,6.22,0.0277%
1590,2014/07/17,224.53,2.08,0.0094%
1591,2014/07/16,222.45,2.59,0.0118%
1592,2014/07/15,219.86,-0.77,-0.0035%
1593,2014/07/14,220.63,-1.86,-0.0084%
1594,2014/07/13,222.49,2.96,0.0135%
1595,2014/07/10,219.53,0.00,0%
1596,2014/07/09,217.61,1.06,0.0049%
1597,2014/07/08,216.55,4.39,0.0207%
1598,2014/07/07,212.16,1.80,0.0086%
1599,2014/07/06,210.36,2.55,0.0123%
1600,2014/07/03,207.81,0.54,0.0026%
1601,2014/07/02,207.27,3.27,0.016%
1602,2014/07/01,204.00,1.44,0.0071%
1603,2014/06/30,202.56,0.17,0.0008%
1604,2014/06/29,202.39,1.49,0.0074%
1605,2014/06/26,201.29,2.98,0.015%
1606,2014/06/25,200.30,1.99,0.01%
1607,2014/06/24,198.31,1.00,0.0051%
1608,2014/06/23,197.31,-2.18,-0.0109%
1609,2014/06/19,199.49,-1.48,0%
1610,2014/06/18,200.97,-1.38,-0.0068%
1611,2014/06/17,202.35,-0.75,-0.0037%
1612,2014/06/16,203.10,2.53,0.0126%
1613,2014/06/15,200.57,6.98,0.0283%
1614,2014/06/12,195.05,1.46,0%
1615,2014/06/11,193.59,1.01,0.0052%
1616,2014/06/10,192.58,2.34,0.0123%
1617,2014/06/09,190.24,0.49,0.0026%
1618,2014/06/08,189.75,1.10,0.0058%
1619,2014/06/05,188.65,-0.80,0%
1620,2014/06/04,189.45,-0.22,-0.0012%
1621,2014/06/03,189.67,1.57,0.0084%
1622,2014/06/02,188.10,2.19,0.0118%
1623,2014/06/01,185.91,1.07,0.0058%
1624,2014/05/30,184.84,1.92,0%
1625,2014/05/28,184.84,1.92,0%
1626,2014/05/27,182.75,-1.19,-0.0065%
1627,2014/05/26,183.94,0.01,0%
1628,2014/05/25,183.93,2.62,0.0145%
1629,2014/05/22,181.31,0.92,0.0051%
1630,2014/05/21,180.39,0.90,0.005%
1631,2014/05/20,179.49,0.14,0.0008%
1632,2014/05/19,179.35,-0.93,-0.0052%
1633,2014/05/18,180.28,-1.06,-0.0058%
1634,2014/05/15,181.34,0.58,0.0032%
1635,2014/05/13,180.76,-0.03,-0.0002%
1636,2014/05/12,180.79,0.45,0.0025%
1637,2014/05/11,180.34,-0.98,-0.0054%
1638,2014/05/08,181.32,-1.96,-0.0107%
1639,2014/05/07,183.28,0.12,0.0007%
1640,2014/05/06,183.16,2.72,0.015%
1641,2014/05/05,180.44,4.07,0.0231%
1642,2014/05/04,176.37,1.36,0.0077%
1643,2014/04/30,175.01,1.69,0.0097%
1644,2014/04/29,173.32,0.39,0.0022%
1645,2014/04/28,172.93,-1.09,-0.0062%
1646,2014/04/27,174.02,-0.84,-0.0048%
1647,2014/04/23,174.86,0.94,0.0054%
1648,2014/04/22,173.92,0.91,0.0052%
1649,2014/04/21,173.01,-0.34,-0.002%
1650,2014/04/20,173.35,-0.41,-0.0023%
1651,2014/04/17,173.76,-0.66,-0.0037%
1652,2014/04/16,174.42,-1.69,-0.0096%
1653,2014/04/15,176.11,0.10,0.0005%
1654,2014/04/13,176.01,1.20,0.0068%
1655,2014/04/10,174.81,2.49,0.0144%
1656,2014/04/09,172.32,1.18,0.0069%
1657,2014/04/07,171.14,-0.35,-0.0021%
1658,2014/04/06,171.49,-1.25,-0.0072%
1659,2014/04/03,172.74,-0.23,-0.0013%
1660,2014/04/02,172.97,0.59,0.0034%
1661,2014/04/01,172.38,2.06,0.012%
1662,2014/03/31,170.32,1.23,0.0072%
1663,2014/03/27,169.09,0.15,0.0009%
1664,2014/03/26,168.94,0.01,0.0001%
1665,2014/03/25,168.93,-0.73,-0.0043%
1666,2014/03/24,169.66,2.05,0.0122%
1667,2014/03/23,167.61,-0.19,-0.0011%
1668,2014/03/20,167.80,2.45,0.0148%
1669,2014/03/19,165.35,2.49,0.0153%
1670,2014/03/18,162.86,-3.09,-0.0186%
1671,2014/03/17,165.95,-3.25,-0.0192%
1672,2014/03/13,169.20,0.24,0.0014%
1673,2014/03/12,168.96,-1.97,-0.0115%
1674,2014/03/11,170.93,-1.05,-0.0061%
1675,2014/03/10,171.98,-0.74,-0.0043%
1676,2014/03/09,172.72,-2.22,-0.0126%
1677,2014/03/06,174.94,-1.44,-0.0082%
1678,2014/03/05,176.38,2.20,0.0126%
1679,2014/03/04,174.18,-2.39,-0.0135%
1680,2014/03/03,176.57,-3.61,-0.0201%
1681,2014/02/26,180.18,-0.65,-0.0036%
1682,2014/02/25,180.83,0.20,0.001%
1683,2014/02/24,180.63,0.15,0.0008%
1684,2014/02/23,180.48,1.84,0.0103%
1685,2014/02/20,178.64,1.41,0.008%
1686,2014/02/18,177.23,1.90,0.0108%
1687,2014/02/17,175.33,0.20,0.0012%
1688,2014/02/16,175.13,-0.40,-0.0022%
1689,2014/02/13,175.63,1.23,0.0071%
1690,2014/02/12,174.40,-0.25,-0.0014%
1691,2014/02/11,174.65,-1.59,-0.009%
1692,2014/02/10,176.24,4.03,0.0234%
1693,2014/02/09,172.21,-0.70,-0.004%
1694,2014/02/06,172.91,0.96,0.0056%
1695,2014/02/05,171.95,1.29,0.0076%
1696,2014/02/04,170.66,1.45,0.0085%
1697,2014/02/03,169.21,-1.77,-0.0103%
1698,2014/02/02,170.98,-1.57,-0.0091%
