S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2010-09-26,8,80.00,22930.00,305.00,269.00,269.00
2,2010-09-27,1,10.00,2640.00,264.00,264.00,264.00
3,2010-09-28,6,60.00,15720.00,274.00,252.00,252.00
4,2010-09-29,6,60.00,14220.00,247.00,227.00,227.00
5,2010-09-30,6,60.00,12800.00,223.00,205.00,205.00
6,2010-10-03,5,90.00,17370.00,195.00,186.00,186.00
7,2010-10-05,6,120.00,18810.00,160.00,152.00,152.00
8,2010-10-06,232,9180.00,1260600.00,149.00,137.00,138.00
9,2010-10-07,474,15320.00,2125420.00,143.00,135.00,138.00
10,2010-10-10,304,10160.00,1453920.00,148.00,136.00,146.00
11,2010-10-11,241,10660.00,1626170.00,157.00,148.00,155.00
12,2010-10-12,160,6830.00,1047080.00,158.00,150.00,155.00
13,2010-10-13,50,1510.00,230600.00,161.00,150.00,161.00
14,2010-10-20,5,150.00,24150.00,161.00,161.00,161.00
15,2010-10-21,121,5160.00,788560.00,160.00,150.00,153.00
16,2010-10-24,96,3450.00,517370.00,153.00,147.00,152.00
17,2010-10-25,158,5300.00,803040.00,153.00,149.00,153.00
18,2010-10-26,107,4810.00,716340.00,153.00,147.00,149.00
19,2010-10-27,139,4670.00,684960.00,148.00,144.00,147.00
20,2010-10-28,73,2860.00,413330.00,151.00,143.00,150.00
21,2010-10-31,214,7480.00,1123330.00,153.00,144.00,150.00
22,2010-11-02,141,5920.00,900070.00,155.00,149.00,153.00
23,2010-11-03,217,8040.00,1232790.00,160.00,148.00,156.00
24,2010-11-04,78,3280.00,513810.00,166.00,150.00,165.00
25,2010-11-09,52,2530.00,440150.00,181.00,165.00,172.00
26,2010-11-10,91,3750.00,653160.00,179.00,169.00,179.00
27,2010-11-11,90,4520.00,819580.00,185.00,176.00,179.00
28,2010-11-14,42,1600.00,277040.00,180.00,169.00,171.00
29,2010-11-15,113,4420.00,743040.00,172.00,166.00,170.00
30,2010-11-16,163,5850.00,994670.00,174.00,163.00,172.00
31,2010-11-18,151,4990.00,847090.00,172.00,166.00,169.00
32,2010-11-21,98,3160.00,542790.00,174.00,169.00,171.00
33,2010-11-22,144,6130.00,1047350.00,173.00,168.00,171.00
34,2010-11-23,140,4660.00,806620.00,177.00,170.00,177.00
35,2010-11-24,137,5410.00,942100.00,179.00,172.00,174.00
36,2010-11-25,109,8570.00,1491360.00,177.00,171.00,173.00
37,2010-11-28,91,3370.00,566690.00,170.00,167.00,168.00
38,2010-11-29,23,1170.00,189320.00,167.00,158.00,158.00
39,2010-11-30,92,2810.00,441610.00,161.00,153.00,158.00
40,2010-12-01,39,1270.00,198720.00,159.00,155.00,157.00
41,2010-12-02,34,1020.00,160950.00,160.00,155.00,160.00
42,2010-12-05,42,1290.00,202680.00,158.00,157.00,157.00
43,2010-12-06,59,1790.00,278370.00,159.00,152.00,153.00
44,2010-12-07,16,590.00,91280.00,156.00,153.00,155.00
45,2010-12-08,10,410.00,63270.00,155.00,153.00,153.00
46,2010-12-09,22,710.00,107190.00,153.00,150.00,152.00
47,2010-12-12,24,820.00,125510.00,155.00,150.00,150.00
48,2010-12-13,61,2270.00,341850.00,154.00,150.00,151.00
49,2010-12-14,34,1310.00,202560.00,157.00,152.00,153.00
50,2010-12-15,135,5150.00,799320.00,158.00,153.00,155.00
51,2010-12-16,76,2920.00,453450.00,159.00,154.00,156.00
52,2010-12-19,18,590.00,91480.00,156.00,155.00,156.00
53,2010-12-20,18,1190.00,183410.00,155.00,153.00,153.00
54,2010-12-22,64,2840.00,439820.00,158.00,153.00,153.00
55,2010-12-23,66,2130.00,328920.00,157.00,153.00,157.00
56,2010-12-26,47,1460.00,226470.00,158.00,150.00,158.00
57,2010-12-27,37,1320.00,207600.00,172.00,155.00,172.00
58,2010-12-28,3,110.00,18800.00,175.00,169.00,169.00
59,2010-12-29,19,710.00,120450.00,179.00,166.00,179.00
60,2011-01-03,4,120.00,20580.00,176.00,167.00,167.00
61,2011-01-04,50,1940.00,298050.00,164.00,151.00,156.00
62,2011-01-05,88,2900.00,444680.00,155.00,150.00,153.00
63,2011-01-06,29,1040.00,162420.00,158.00,155.00,155.00
64,2011-01-09,51,1680.00,262190.00,160.00,152.00,155.00
65,2011-01-10,56,1840.00,286280.00,158.00,155.00,156.00
66,2011-01-11,59,1840.00,283750.00,159.00,150.00,154.00
67,2011-01-12,31,1030.00,158330.00,155.00,152.00,152.00
68,2011-01-13,28,1760.00,269000.00,155.00,152.00,155.00
69,2011-01-16,242,7370.00,1160610.00,159.00,151.00,155.00
70,2011-01-17,14,530.00,81990.00,156.00,152.00,155.00
71,2011-01-18,15,910.00,141050.00,155.00,155.00,155.00
