S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2014-02-05,4,40.00,14700.00,378.00,357.00,378.00
2,2014-02-06,3,30.00,11760.00,399.00,385.00,399.00
3,2014-02-10,1,10.00,3990.00,399.00,399.00,399.00
4,2014-02-11,2,43.00,17722.00,414.00,406.00,414.00
5,2014-02-12,8,80.00,35550.00,455.00,422.00,455.00
6,2014-02-13,2,43.00,20249.00,473.00,464.00,473.00
7,2014-02-16,6,276.00,140390.00,520.00,482.00,520.00
8,2014-02-17,7,70.00,38970.00,572.00,530.00,572.00
9,2014-02-18,9,90.00,55440.00,629.00,583.00,629.00
10,2014-02-20,5,65.00,44105.00,691.00,660.00,691.00
11,2014-02-23,35,854.00,644616.00,760.00,704.00,760.00
12,2014-02-24,60,2829.00,2224068.00,836.00,775.00,836.00
13,2014-02-25,345,10245.00,8844204.00,919.00,770.00,918.00
14,2014-02-26,167,3820.00,3374222.00,920.00,855.00,856.00
15,2014-03-03,225,3330.00,2692271.00,840.00,780.00,813.00
16,2014-03-04,197,5326.00,4192335.00,800.00,780.00,797.00
17,2014-03-05,81,1518.00,1210104.00,806.00,785.00,795.00
18,2014-03-06,38,616.00,487217.00,800.00,775.00,775.00
19,2014-03-09,130,1834.00,1407213.00,780.00,756.00,780.00
20,2014-03-10,216,2660.00,1989914.00,775.00,730.00,765.00
21,2014-03-11,106,1294.00,971642.00,760.00,740.00,750.00
22,2014-03-12,81,1136.00,835291.00,745.00,725.00,738.00
23,2014-03-13,90,1177.00,873789.00,750.00,730.00,750.00
24,2014-03-17,115,1250.00,892798.00,745.00,701.00,705.00
25,2014-03-18,167,2024.00,1398314.00,709.00,681.00,681.00
26,2014-03-19,86,1156.00,786664.00,690.00,667.00,681.00
27,2014-03-20,44,800.00,541856.00,690.00,670.00,690.00
28,2014-03-23,80,896.00,605070.00,695.00,660.00,680.00
29,2014-03-24,23,392.00,260380.00,673.00,654.00,666.00
30,2014-03-25,41,1075.00,717014.00,686.00,660.00,675.00
31,2014-03-26,140,1839.00,1228449.00,689.00,650.00,679.00
32,2014-03-27,194,2719.00,1846588.00,693.00,672.00,693.00
33,2014-03-31,20,857.00,598286.00,710.00,686.00,710.00
34,2014-04-01,52,756.00,539560.00,720.00,710.00,710.00
35,2014-04-02,23,230.00,162650.00,720.00,700.00,701.00
36,2014-04-03,42,492.00,340334.00,701.00,680.00,680.00
37,2014-04-06,21,249.00,169770.00,685.00,680.00,681.00
38,2014-04-07,96,2708.00,1894472.00,710.00,684.00,700.00
39,2014-04-09,57,834.00,584384.00,705.00,687.00,705.00
40,2014-04-10,18,478.00,338562.00,715.00,690.00,704.00
41,2014-04-13,13,274.00,192340.00,705.00,700.00,701.00
42,2014-04-15,75,1348.00,956404.00,726.00,700.00,712.00
43,2014-04-16,23,240.00,171090.00,723.00,710.00,715.00
44,2014-04-17,55,731.00,520742.00,715.00,709.00,710.00
45,2014-04-20,19,263.00,186589.00,710.00,708.00,710.00
46,2014-04-21,46,1684.00,1180983.00,710.00,685.00,685.00
47,2014-04-22,27,308.00,207589.00,698.00,659.00,698.00
48,2014-04-23,34,2295.00,1595520.00,700.00,673.00,675.00
49,2014-04-27,26,422.00,288086.00,688.00,675.00,681.00
50,2014-04-28,32,517.00,364133.00,725.00,685.00,702.00
51,2014-04-29,3,30.00,20750.00,699.00,688.00,699.00
52,2014-04-30,14,783.00,533389.00,686.00,679.00,685.00
53,2014-05-04,105,4493.00,3219481.00,740.00,680.00,733.00
54,2014-05-05,33,2079.00,1646479.00,804.00,732.00,760.00
55,2014-05-06,27,640.00,472383.00,760.00,731.00,736.00
56,2014-05-07,38,452.00,330504.00,732.00,722.00,731.00
57,2014-05-08,32,2847.00,2026540.00,730.00,701.00,701.00
58,2014-05-11,13,130.00,91280.00,710.00,697.00,699.00
59,2014-05-12,50,957.00,676450.00,720.00,695.00,720.00
60,2014-05-13,84,2680.00,2018841.00,770.00,710.00,770.00
61,2014-05-15,16,670.00,518850.00,780.00,770.00,770.00
62,2014-05-18,32,493.00,363005.00,755.00,707.00,708.00
63,2014-05-19,71,1023.00,729734.00,722.00,707.00,712.00
64,2014-05-20,57,1484.00,1054820.00,722.00,700.00,711.00
65,2014-05-21,158,3508.00,2478274.00,715.00,700.00,711.00
66,2014-05-22,70,1060.00,754150.00,720.00,710.00,711.00
67,2014-05-25,55,550.00,390720.00,720.00,705.00,718.00
68,2014-05-26,40,1458.00,1073849.00,755.00,722.00,730.00
69,2014-05-27,105,1292.00,929756.00,729.00,711.00,718.00
70,2014-05-28,20,200.00,144070.00,725.00,713.00,720.00
71,2014-06-01,9,577.00,410430.00,720.00,710.00,720.00
72,2014-06-02,19,190.00,135700.00,715.00,710.00,710.00
73,2014-06-03,62,1235.00,881125.00,730.00,685.00,730.00
74,2014-06-04,28,1458.00,1020378.00,716.00,686.00,695.00
75,2014-06-05,28,459.00,312425.00,695.00,670.00,686.00
76,2014-06-08,1,10.00,6800.00,680.00,680.00,680.00
77,2014-06-09,38,835.00,572242.00,695.00,671.00,695.00
78,2014-06-10,18,1272.00,879900.00,708.00,690.00,694.00
79,2014-06-11,89,962.00,668000.00,700.00,690.00,700.00
80,2014-06-12,21,620.00,432602.00,701.00,687.00,691.00
81,2014-06-15,3,174.00,120190.00,703.00,690.00,703.00
82,2014-06-16,9,101.00,70856.00,710.00,696.00,696.00
83,2014-06-18,6,83.00,57203.00,695.00,681.00,708.00
84,2014-06-19,10,267.00,181139.00,681.00,675.00,678.00
85,2014-06-17,10,100.00,70000.00,708.00,696.00,0.00
86,2014-06-23,2,164.00,109880.00,670.00,670.00,670.00
87,2014-06-24,15,309.00,207471.00,736.00,659.00,736.00
88,2014-06-30,32,1932.00,1362680.00,722.00,680.00,700.00
89,2014-07-01,70,2062.00,1507621.00,743.00,700.00,721.00
90,2014-07-02,28,1655.00,1211040.00,740.00,730.00,730.00
91,2014-07-03,32,967.00,702663.00,744.00,720.00,730.00
92,2014-07-06,19,976.00,714376.00,745.00,725.00,745.00
93,2014-07-07,25,509.00,370460.00,745.00,721.00,725.00
94,2014-07-08,40,718.00,512574.00,720.00,700.00,710.00
95,2014-07-09,3,148.00,104580.00,710.00,695.00,695.00
96,2014-07-10,47,853.00,610188.00,728.00,696.00,728.00
97,2014-07-13,11,603.00,447825.00,756.00,728.00,744.00
98,2014-07-14,26,1010.00,717300.00,730.00,702.00,712.00
99,2014-07-15,28,3585.00,2526288.00,730.00,700.00,720.00
100,2014-07-16,18,476.00,351634.00,748.00,720.00,740.00
101,2014-07-17,34,1016.00,752880.00,745.00,739.00,745.00
102,2014-07-20,108,8950.00,7233862.00,819.00,750.00,819.00
103,2014-07-21,63,7496.00,6741580.00,900.00,835.00,900.00
104,2014-07-22,65,5325.00,4745608.00,973.00,871.00,900.00
105,2014-07-23,20,735.00,649636.00,900.00,868.00,870.00
106,2014-07-24,28,884.00,767940.00,880.00,860.00,860.00
107,2014-07-27,6,172.00,145040.00,845.00,840.00,845.00
108,2014-07-28,3,30.00,24550.00,829.00,813.00,813.00
109,2014-07-30,23,2786.00,2215690.00,800.00,790.00,792.00
110,2014-07-31,31,1098.00,874966.00,800.00,790.00,800.00
111,2014-08-03,20,300.00,235950.00,790.00,775.00,780.00
112,2014-08-04,15,443.00,343312.00,780.00,771.00,780.00
113,2014-08-05,17,317.00,249314.00,800.00,770.00,770.00
114,2014-08-06,36,1406.00,1108302.00,800.00,770.00,790.00
115,2014-08-07,12,308.00,243002.00,803.00,776.00,803.00
116,2014-08-12,2,60.00,47220.00,787.00,787.00,787.00
117,2014-08-13,17,788.00,622460.00,800.00,772.00,800.00
118,2014-08-14,16,352.00,276740.00,795.00,775.00,775.00
119,2014-08-18,24,333.00,254290.00,774.00,750.00,770.00
120,2014-08-19,64,815.00,615868.00,760.00,751.00,751.00
121,2014-08-20,37,462.00,333784.00,740.00,715.00,715.00
122,2014-08-21,32,981.00,692916.00,720.00,700.00,707.00
123,2014-08-24,6,132.00,92484.00,702.00,688.00,701.00
124,2014-08-25,12,120.00,81270.00,700.00,661.00,661.00
125,2014-08-26,6,70.00,47500.00,680.00,670.00,680.00
126,2014-08-27,16,923.00,639389.00,702.00,690.00,690.00
127,2014-08-28,22,1571.00,1096812.00,714.00,677.00,714.00
128,2014-09-01,10,100.00,70000.00,700.00,700.00,700.00
129,2014-09-03,4,594.00,414980.00,700.00,690.00,690.00
130,2014-09-04,6,286.00,191088.00,677.00,666.00,670.00
131,2014-09-07,7,284.00,181172.00,657.00,632.00,632.00
132,2014-09-09,11,384.00,242786.00,640.00,630.00,640.00
133,2014-09-10,13,579.00,381205.00,683.00,647.00,683.00
134,2014-09-11,28,615.00,412550.00,680.00,670.00,670.00
135,2014-09-14,1,50.00,32850.00,657.00,657.00,657.00
136,2014-09-16,13,627.00,407765.00,655.00,644.00,655.00
137,2014-09-17,34,985.00,648394.00,663.00,650.00,663.00
138,2014-09-18,40,620.00,401068.00,654.00,640.00,644.00
139,2014-09-22,9,162.00,101930.00,635.00,624.00,630.00
140,2014-09-23,27,318.00,200700.00,642.00,625.00,630.00
141,2014-09-24,15,668.00,415560.00,631.00,620.00,620.00
142,2014-09-28,3,30.00,18640.00,622.00,620.00,622.00
143,2014-09-29,1,10.00,6340.00,634.00,634.00,634.00
144,2014-09-30,8,126.00,80660.00,641.00,640.00,640.00
145,2014-10-09,25,281.00,177140.00,640.00,620.00,630.00
146,2014-10-12,3,30.00,18600.00,620.00,620.00,620.00
147,2014-10-13,20,200.00,123840.00,621.00,608.00,608.00
148,2014-10-14,22,293.00,184256.00,642.00,608.00,642.00
149,2014-10-15,5,80.00,51130.00,640.00,636.00,636.00
150,2014-10-16,18,180.00,115440.00,659.00,635.00,659.00
151,2014-10-19,9,420.00,279690.00,672.00,660.00,672.00
152,2014-10-20,12,610.00,414060.00,680.00,671.00,680.00
153,2014-10-21,1,10.00,6900.00,690.00,690.00,690.00
154,2014-10-22,19,523.00,353525.00,681.00,670.00,670.00
155,2014-10-26,1,10.00,6650.00,665.00,665.00,665.00
156,2014-10-27,11,315.00,213862.00,683.00,663.00,678.00
157,2014-10-28,12,381.00,256008.00,680.00,667.00,671.00
158,2014-10-30,5,50.00,33600.00,675.00,670.00,675.00
159,2014-11-03,17,321.00,212110.00,665.00,654.00,654.00
160,2014-11-04,3,110.00,71490.00,650.00,649.00,649.00
161,2014-11-05,7,70.00,47740.00,700.00,661.00,680.00
162,2014-11-06,2,20.00,13210.00,667.00,654.00,654.00
163,2014-11-09,5,103.00,66672.00,654.00,641.00,641.00
164,2014-11-10,6,287.00,180792.00,653.00,625.00,625.00
165,2014-11-11,43,600.00,374190.00,630.00,615.00,630.00
166,2014-11-12,11,490.00,300152.00,620.00,606.00,620.00
167,2014-11-13,3,220.00,134200.00,610.00,610.00,610.00
168,2014-11-16,24,260.00,161120.00,622.00,610.00,620.00
169,2014-11-17,17,432.00,262376.00,620.00,600.00,610.00
170,2014-11-18,4,283.00,165259.00,600.00,580.00,583.00
171,2014-11-19,14,455.00,269737.00,605.00,583.00,605.00
172,2014-11-20,3,50.00,29890.00,605.00,593.00,593.00
173,2014-11-23,8,1014.00,616540.00,616.00,600.00,615.00
174,2014-11-24,7,70.00,43870.00,630.00,625.00,630.00
175,2014-11-25,3,382.00,236850.00,625.00,613.00,625.00
176,2014-11-30,6,350.00,216580.00,635.00,613.00,613.00
177,2014-12-01,11,221.00,131669.00,602.00,591.00,598.00
178,2014-12-02,1,10.00,6050.00,605.00,605.00,605.00
179,2014-12-03,5,165.00,99200.00,605.00,600.00,600.00
180,2014-12-04,4,40.00,23600.00,590.00,590.00,590.00
181,2014-12-07,37,370.00,217950.00,595.00,584.00,595.00
182,2014-12-08,3,30.00,17590.00,595.00,580.00,580.00
183,2014-12-09,16,306.00,175570.00,580.00,571.00,574.00
184,2014-12-10,6,1086.00,616050.00,575.00,564.00,565.00
185,2014-12-11,3,270.00,158160.00,587.00,565.00,587.00
186,2014-12-14,11,202.00,120284.00,610.00,585.00,610.00
187,2014-12-15,16,1751.00,1056846.00,610.00,598.00,606.00
188,2014-12-16,41,3423.00,2055518.00,610.00,585.00,600.00
189,2014-12-17,19,1329.00,794546.00,607.00,585.00,607.00
190,2014-12-18,49,2267.00,1375321.00,620.00,596.00,620.00
191,2014-12-21,32,3012.00,1811477.00,608.00,596.00,601.00
192,2014-12-22,28,1850.00,1113483.00,605.00,596.00,603.00
193,2014-12-23,9,496.00,297580.00,600.00,599.00,600.00
194,2014-12-24,14,230.00,138450.00,605.00,600.00,600.00
195,2014-12-28,13,851.00,515960.00,622.00,600.00,622.00
196,2014-12-29,13,1134.00,722186.00,649.00,625.00,640.00
197,2014-12-31,94,6394.00,4383078.00,704.00,615.00,704.00
198,2015-01-01,100,8047.00,6102297.00,774.00,710.00,774.00
199,2015-01-04,119,8506.00,6777400.00,828.00,740.00,828.00
200,2015-01-05,122,11454.00,10042673.00,897.00,823.00,890.00
201,2015-01-06,167,7553.00,6847476.00,935.00,883.00,934.00
202,2015-01-07,78,4530.00,4126819.00,933.00,881.00,920.00
203,2015-01-08,97,5637.00,5192713.00,947.00,904.00,930.00
