S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2015-12-08,5,50.00,16350.00,339.00,315.00,339.00
2,2015-12-09,9,90.00,32790.00,372.00,345.00,372.00
3,2015-12-14,2,20.00,7650.00,386.00,379.00,386.00
4,2015-12-21,5,50.00,20410.00,424.00,393.00,424.00
5,2016-01-10,44,440.00,204150.00,466.00,432.00,466.00
6,2016-01-11,6,60.00,29780.00,512.00,475.00,512.00
7,2016-01-12,17,170.00,94670.00,563.00,522.00,563.00
8,2016-01-13,6,60.00,36000.00,619.00,574.00,619.00
9,2016-01-14,9,90.00,59970.00,680.00,631.00,680.00
10,2016-04-12,1,10.00,7140.00,714.00,714.00,714.00
11,2016-05-03,1,10.00,7280.00,728.00,728.00,728.00
12,2016-05-11,1,10.00,7640.00,764.00,764.00,764.00
13,2016-05-16,1,10.00,7790.00,779.00,779.00,779.00
14,2016-05-25,1,10.00,8170.00,817.00,817.00,817.00
15,2016-05-26,1,10.00,8570.00,857.00,857.00,857.00
16,2016-05-31,3,30.00,26730.00,908.00,874.00,908.00
17,2016-06-02,2,20.00,18700.00,944.00,926.00,944.00
18,2016-06-05,3,30.00,29430.00,1000.00,962.00,1000.00
19,2016-06-08,1,10.00,10050.00,1005.00,1005.00,1005.00
20,2016-06-13,2,20.00,20700.00,1045.00,1025.00,1045.00
21,2016-06-16,3,30.00,32580.00,1107.00,1065.00,1107.00
22,2016-06-28,2,800.00,903990.00,1130.00,1129.00,1130.00
23,2016-06-30,2,20.00,23270.00,1175.00,1152.00,1175.00
24,2016-07-03,2,20.00,24190.00,1221.00,1198.00,1221.00
25,2016-07-04,2,50.00,62970.00,1269.00,1245.00,1269.00
26,2016-07-13,4,330.00,435800.00,1371.00,1294.00,1371.00
27,2016-07-14,4,50.00,72400.00,1482.00,1398.00,1482.00
28,2016-07-17,6,240.00,374930.00,1630.00,1511.00,1630.00
29,2016-07-18,31,870.00,1556660.00,1793.00,1662.00,1793.00
30,2016-07-19,12,120.00,233080.00,1972.00,1828.00,1972.00
31,2016-07-20,30,300.00,648970.00,2169.00,2070.00,2169.00
32,2016-07-21,31,640.00,1520870.00,2385.00,2212.00,2385.00
33,2016-07-25,37,910.00,2019320.00,2485.00,2150.00,2200.00
34,2016-07-26,135,1670.00,3774440.00,2345.00,2200.00,2300.00
35,2016-07-27,53,570.00,1355250.00,2448.00,2300.00,2400.00
36,2016-07-28,83,1060.00,2689140.00,2640.00,2352.00,2640.00
37,2016-07-31,62,740.00,2041370.00,2876.00,2588.00,2876.00
38,2016-08-01,9,150.00,442850.00,2991.00,2933.00,2933.00
39,2016-08-02,91,980.00,2771060.00,2984.00,2755.00,2825.00
40,2016-08-03,46,500.00,1350300.00,2800.00,2600.00,2620.00
41,2016-08-04,52,560.00,1473410.00,2670.00,2591.00,2650.00
42,2016-08-07,37,630.00,1830970.00,2915.00,2703.00,2915.00
43,2016-08-08,15,150.00,424550.00,2930.00,2790.00,2845.00
44,2016-08-09,1,10.00,29010.00,2901.00,2901.00,2901.00
45,2016-08-10,39,580.00,1713350.00,3029.00,2850.00,3029.00
46,2016-08-11,61,910.00,2796310.00,3148.00,2990.00,3075.00
47,2016-08-14,20,490.00,1464930.00,3050.00,2925.00,2980.00
48,2016-08-15,17,210.00,595660.00,2921.00,2800.00,2870.00
49,2016-08-16,34,460.00,1372040.00,3110.00,2813.00,3110.00
50,2016-08-17,39,441.00,1374980.00,3213.00,3050.00,3213.00
51,2016-08-21,28,280.00,873150.00,3250.00,3029.00,3063.00
52,2016-08-22,6,60.00,179080.00,3079.00,2930.00,2930.00
53,2016-08-23,40,620.00,1820360.00,2980.00,2875.00,2900.00
54,2016-08-24,7,70.00,203030.00,2958.00,2844.00,2926.00
55,2016-08-28,15,150.00,437180.00,2950.00,2868.00,2950.00
56,2016-08-29,26,260.00,769080.00,3009.00,2891.00,2900.00
57,2016-08-30,47,610.00,1852350.00,3077.00,2958.00,3020.00
58,2016-08-31,60,690.00,2184850.00,3250.00,3070.00,3185.00
59,2016-09-01,10,100.00,317900.00,3185.00,3150.00,3150.00
60,2016-09-04,27,350.00,1099460.00,3200.00,3092.00,3150.00
61,2016-09-05,38,450.00,1446600.00,3250.00,3087.00,3233.00
62,2016-09-06,28,551.00,1767460.00,3250.00,3060.00,3107.00
