S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2010-05-18,1,20.00,9700.00,485.00,485.00,485.00
2,2010-11-04,1,98.00,47530.00,485.00,485.00,485.00
3,2010-11-24,1,10.00,4760.00,476.00,476.00,476.00
4,2010-12-02,2,50.00,22990.00,467.00,458.00,458.00
5,2010-12-08,5,996.00,423780.00,449.00,417.00,417.00
6,2011-03-22,2,120.00,43800.00,365.00,365.00,365.00
7,2011-07-10,4,1656.00,592848.00,358.00,358.00,358.00
8,2011-08-10,3,211.00,72654.00,351.00,344.00,344.00
9,2011-09-12,1,20.00,6760.00,338.00,338.00,338.00
10,2011-11-03,1,138.00,45816.00,332.00,332.00,332.00
11,2011-11-15,2,1245.00,399660.00,326.00,320.00,320.00
12,2011-11-23,1,10.00,3140.00,314.00,314.00,314.00
13,2012-04-30,1,50.00,13900.00,278.00,278.00,278.00
14,2012-05-02,1,20.00,5460.00,273.00,273.00,273.00
15,2012-06-25,1,100.00,26800.00,268.00,268.00,268.00
16,2012-06-27,1,12.00,3240.00,270.00,270.00,270.00
17,2012-07-09,1,77.00,20405.00,265.00,265.00,265.00
18,2012-07-19,1,83.00,21580.00,260.00,260.00,260.00
19,2012-08-08,1,50.00,12750.00,255.00,255.00,255.00
20,2012-08-26,37,1223.00,304495.00,250.00,245.00,245.00
21,2012-10-10,1,50.00,12050.00,241.00,241.00,241.00
22,2012-12-05,2,378.00,89586.00,237.00,237.00,237.00
23,2012-12-26,3,1871.00,443427.00,237.00,237.00,237.00
24,2013-02-04,2,7051.00,1396310.00,202.00,198.00,198.00
25,2013-08-27,1,100.00,19500.00,195.00,195.00,195.00
26,2013-09-10,2,402.00,76400.00,192.00,190.00,190.00
27,2013-09-16,2,1526.00,282392.00,187.00,184.00,184.00
28,2013-09-22,2,1000.00,184000.00,184.00,184.00,184.00
29,2013-09-23,1,707.00,127967.00,181.00,181.00,181.00
30,2013-12-03,1,12.00,2208.00,184.00,184.00,184.00
31,2013-12-04,1,12.00,2244.00,187.00,187.00,187.00
32,2013-12-05,1,10.00,1900.00,190.00,190.00,190.00
33,2013-12-08,5,600.00,115200.00,193.00,190.00,190.00
34,2013-12-09,5,1653.00,315147.00,193.00,187.00,193.00
35,2013-12-10,1,10.00,1960.00,196.00,196.00,196.00
36,2013-12-11,3,1030.00,208110.00,206.00,199.00,206.00
37,2013-12-12,1,289.00,59534.00,206.00,206.00,206.00
38,2014-01-21,1,95.00,16720.00,176.00,176.00,176.00
39,2014-02-05,1,316.00,54668.00,173.00,173.00,173.00
40,2014-03-09,1,5270.00,911710.00,173.00,173.00,173.00
41,2014-03-11,1,194.00,32980.00,170.00,170.00,170.00
42,2014-03-13,1,330.00,56100.00,170.00,170.00,170.00
43,2014-03-26,1,200.00,33400.00,167.00,167.00,167.00
44,2014-04-01,1,480.00,81600.00,170.00,170.00,170.00
45,2014-04-15,1,72.00,12024.00,167.00,167.00,167.00
46,2014-04-17,1,87.00,14790.00,170.00,170.00,170.00
47,2014-04-20,1,255.00,43350.00,170.00,170.00,170.00
48,2014-04-21,1,419.00,72487.00,173.00,173.00,173.00
49,2014-04-22,4,497.00,86635.00,176.00,170.00,176.00
50,2014-04-28,4,1337.00,241495.00,182.00,179.00,179.00
51,2014-05-04,1,50.00,9100.00,182.00,182.00,182.00
52,2014-05-05,2,817.00,147060.00,180.00,180.00,180.00
53,2014-05-07,4,5534.00,996120.00,180.00,180.00,180.00
54,2014-05-08,3,1443.00,262933.00,183.00,180.00,182.00
55,2014-05-12,2,319.00,57420.00,180.00,180.00,180.00
56,2014-05-13,4,1891.00,342565.00,182.00,181.00,181.00
57,2014-05-15,1,143.00,25883.00,181.00,181.00,181.00
58,2014-05-18,1,191.00,34571.00,181.00,181.00,181.00
59,2014-05-19,5,250.00,47500.00,196.00,184.00,196.00
60,2014-05-20,2,1248.00,244608.00,196.00,196.00,196.00
61,2014-05-21,19,36519.00,7321838.00,215.00,199.00,200.00
62,2014-05-22,6,454.00,93640.00,212.00,200.00,212.00
63,2014-05-25,2,510.00,107100.00,210.00,210.00,210.00
64,2014-05-26,4,354.00,76347.00,221.00,214.00,221.00
65,2014-05-28,2,542.00,116530.00,217.00,213.00,213.00
66,2014-06-01,3,1060.00,226496.00,217.00,209.00,217.00
67,2014-06-02,2,392.00,84653.00,217.00,214.00,214.00
68,2014-06-03,1,50.00,10900.00,218.00,218.00,218.00
69,2014-06-04,1,50.00,11100.00,222.00,222.00,222.00
70,2014-06-05,2,444.00,95940.00,218.00,214.00,214.00
71,2014-06-09,2,1304.00,283700.00,218.00,214.00,218.00
72,2014-06-10,1,50.00,11100.00,222.00,222.00,222.00
73,2014-06-11,8,1515.00,332270.00,222.00,218.00,222.00
74,2014-06-12,3,380.00,82608.00,222.00,214.00,214.00
75,2014-06-15,2,63.00,13786.00,222.00,218.00,222.00
76,2014-06-18,2,77.00,18126.00,238.00,234.00,230.00
77,2014-06-19,7,2218.00,537323.00,246.00,242.00,242.00
78,2014-06-17,2,62.00,14212.00,230.00,226.00,0.00
79,2014-06-25,1,63.00,14994.00,238.00,238.00,238.00
80,2014-06-29,1,1444.00,349448.00,242.00,242.00,242.00
81,2014-06-30,5,962.00,235102.00,246.00,242.00,242.00
82,2014-07-01,4,1515.00,376218.00,250.00,246.00,246.00
83,2014-07-06,3,493.00,117874.00,242.00,238.00,240.00
84,2014-07-07,1,976.00,230336.00,236.00,236.00,236.00
85,2014-07-08,1,50.00,12000.00,240.00,240.00,240.00
86,2014-07-09,2,1167.00,282176.00,244.00,240.00,240.00
87,2014-07-13,1,724.00,175208.00,242.00,242.00,242.00
88,2014-07-14,1,100.00,24000.00,240.00,240.00,240.00
89,2014-07-15,14,2090.00,519473.00,260.00,244.00,260.00
