S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2010-07-04,1,25.00,8475.00,339.00,339.00,339.00
2,2010-07-11,1,50.00,16950.00,339.00,339.00,339.00
3,2010-11-15,2,21.00,6927.00,333.00,327.00,327.00
4,2010-11-21,1,10.00,3210.00,321.00,321.00,321.00
5,2010-11-28,2,20.00,6240.00,315.00,309.00,309.00
6,2010-11-29,1,10.00,3030.00,303.00,303.00,303.00
7,2010-12-01,1,10.00,2970.00,297.00,297.00,297.00
8,2010-12-02,1,10.00,2920.00,292.00,292.00,292.00
9,2010-12-06,3,30.00,8460.00,287.00,277.00,277.00
10,2010-12-07,5,60.00,15820.00,272.00,252.00,252.00
11,2010-12-08,1,20.00,5140.00,257.00,257.00,257.00
12,2010-12-09,8,126.00,31636.00,256.00,243.00,255.00
13,2010-12-15,1,11.00,2805.00,255.00,255.00,255.00
14,2010-12-16,1,2500.00,625000.00,250.00,250.00,250.00
15,2011-01-02,2,24.00,5832.00,245.00,241.00,241.00
16,2011-01-04,1,12.00,2844.00,237.00,237.00,237.00
17,2011-01-05,3,63.00,14599.00,233.00,229.00,233.00
18,2011-01-06,2,36.00,8576.00,241.00,237.00,241.00
19,2011-01-09,1,22.00,5214.00,237.00,237.00,237.00
20,2011-01-10,2,33.00,7629.00,233.00,229.00,229.00
21,2011-01-12,5,187.00,42851.00,233.00,225.00,233.00
22,2011-01-24,1,13.00,2210.00,170.00,170.00,170.00
23,2011-01-31,1,26.00,4498.00,173.00,173.00,173.00
24,2011-02-01,4,342.00,59316.00,176.00,173.00,173.00
25,2011-02-02,1,25.00,4400.00,176.00,176.00,176.00
26,2011-02-03,1,50.00,8650.00,173.00,173.00,173.00
27,2011-02-06,3,59.00,10441.00,179.00,176.00,176.00
28,2011-02-07,1,242.00,41866.00,173.00,173.00,173.00
29,2011-02-08,3,311.00,53167.00,176.00,170.00,176.00
30,2011-02-09,3,191.00,33343.00,179.00,173.00,179.00
31,2011-02-10,3,5071.00,864974.00,176.00,170.00,170.00
32,2011-02-13,1,121.00,20207.00,167.00,167.00,167.00
33,2011-02-14,4,158.00,26281.00,173.00,164.00,173.00
34,2011-02-15,3,75.00,13425.00,182.00,176.00,182.00
35,2011-02-16,3,121.00,22895.00,191.00,185.00,191.00
36,2011-02-17,5,135.00,26740.00,204.00,194.00,204.00
37,2011-02-20,3,153.00,32544.00,216.00,208.00,216.00
38,2011-02-21,5,222.00,50148.00,236.00,220.00,236.00
39,2011-02-22,10,189.00,46018.00,259.00,236.00,259.00
40,2011-02-23,10,234.00,65336.00,284.00,264.00,284.00
41,2011-05-05,3,75.00,22000.00,299.00,289.00,299.00
42,2011-05-08,1,20.00,6080.00,304.00,304.00,304.00
43,2011-05-09,2,82.00,25552.00,316.00,310.00,316.00
44,2011-05-10,3,46.00,15130.00,334.00,322.00,334.00
45,2011-05-11,1,20.00,6800.00,340.00,340.00,340.00
46,2011-05-12,2,120.00,41880.00,352.00,346.00,352.00
47,2011-05-19,2,50.00,17100.00,345.00,339.00,339.00
48,2011-05-25,3,55.00,19339.00,358.00,345.00,358.00
49,2011-05-30,3,125.00,46304.00,379.00,365.00,379.00
50,2011-05-31,1,22.00,8492.00,386.00,386.00,386.00
51,2011-06-26,2,44.00,17446.00,400.00,393.00,400.00
52,2011-06-29,2,30.00,12310.00,415.00,408.00,415.00
53,2011-06-30,2,30.00,12830.00,430.00,423.00,430.00
54,2011-07-11,6,112.00,48736.00,450.00,422.00,450.00
55,2011-07-19,1,242.00,111078.00,459.00,459.00,459.00
56,2011-07-20,2,272.00,125028.00,465.00,459.00,465.00
57,2011-07-25,1,14.00,6636.00,474.00,474.00,474.00
58,2011-09-22,1,14.00,6762.00,483.00,483.00,483.00
59,2011-10-19,2,484.00,234740.00,485.00,485.00,485.00
60,2011-11-29,1,20.00,9880.00,494.00,494.00,494.00
61,2012-01-02,1,22.00,11066.00,503.00,503.00,503.00
62,2012-01-18,3,1815.00,878460.00,493.00,475.00,475.00
63,2012-02-08,3,978.00,442680.00,466.00,448.00,448.00
64,2012-02-09,3,340.00,146176.00,440.00,424.00,424.00
65,2012-02-29,1,22.00,9504.00,432.00,432.00,432.00
66,2012-03-14,5,4356.00,1329306.00,311.00,294.00,294.00
67,2012-03-19,2,46.00,14034.00,309.00,303.00,309.00
68,2012-03-20,4,91.00,28605.00,319.00,309.00,319.00
69,2012-03-21,2,48.00,15756.00,331.00,325.00,331.00
70,2012-03-26,1,20.00,6740.00,337.00,337.00,337.00
71,2012-04-15,1,10.00,3430.00,343.00,343.00,343.00
72,2012-04-17,2,50.00,17570.00,355.00,349.00,355.00
73,2012-04-18,4,80.00,29260.00,374.00,360.00,374.00
74,2012-04-19,4,85.00,33120.00,402.00,381.00,402.00
75,2012-05-09,1,95.00,38950.00,410.00,410.00,410.00
76,2012-05-10,1,26.00,10868.00,418.00,418.00,418.00
77,2012-05-14,1,10.00,4260.00,426.00,426.00,426.00
78,2012-05-31,1,10.00,4180.00,418.00,418.00,418.00
79,2012-09-06,2,36.00,15376.00,430.00,426.00,430.00
80,2012-09-12,3,548.00,235408.00,430.00,422.00,430.00
81,2017-07-31,2,60.00,25800.00,430.00,430.00,430.00
82,2017-08-02,8,22746.00,1990680.00,422.00,422.00,422.00
83,2017-08-03,20,1250.00,486860.00,414.00,380.00,380.00
84,2017-08-06,5,445.00,160665.00,373.00,345.00,345.00
85,2017-08-07,2,150.00,50850.00,339.00,339.00,339.00
86,2017-08-09,16,2080.00,671160.00,339.00,309.00,309.00
87,2017-08-10,2,120.00,22800.00,190.00,190.00,190.00
88,2017-08-13,1,50.00,9450.00,189.00,189.00,189.00
89,2017-08-20,3,18101.00,3366186.00,186.00,183.00,183.00
90,2017-08-24,9,30940.00,5424410.00,180.00,165.00,165.00
91,2017-08-27,16,1900.00,284850.00,162.00,149.00,149.00
92,2017-08-28,22,6614.00,893790.00,147.00,135.00,135.00
93,2017-08-30,36,17372.00,2166954.00,134.00,122.00,134.00
94,2017-08-31,5,4940.00,672140.00,140.00,136.00,140.00
