S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2011-02-10,8,160.00,56960.00,356.00,356.00,356.00
2,2011-02-14,4,40.00,13200.00,339.00,321.00,321.00
3,2011-02-15,4,40.00,11870.00,305.00,289.00,289.00
4,2011-02-17,4,40.00,10710.00,275.00,261.00,261.00
5,2011-02-20,3,30.00,7530.00,256.00,246.00,246.00
6,2011-02-21,2,20.00,4800.00,242.00,238.00,238.00
7,2011-02-22,1,10.00,2270.00,227.00,227.00,227.00
8,2011-02-28,6,70.00,15010.00,220.00,205.00,205.00
9,2011-03-03,1,10.00,1950.00,195.00,195.00,195.00
10,2011-03-09,6,60.00,11130.00,192.00,180.00,180.00
11,2011-03-13,4,60.00,10350.00,177.00,168.00,168.00
12,2011-03-16,74,800.00,123290.00,160.00,152.00,152.00
13,2011-03-17,87,3290.00,458270.00,151.00,137.00,137.00
14,2011-03-20,14,230.00,29870.00,135.00,124.00,124.00
15,2011-03-21,54,710.00,83590.00,123.00,116.00,117.00
16,2011-03-22,63,670.00,78190.00,119.00,115.00,119.00
17,2011-03-23,4,70.00,8430.00,121.00,119.00,121.00
18,2011-03-24,6,80.00,9470.00,119.00,118.00,118.00
19,2011-03-27,2,40.00,4640.00,116.00,116.00,116.00
20,2011-03-28,12,180.00,20590.00,116.00,112.00,112.00
21,2011-03-30,27,310.00,33200.00,110.00,106.00,106.00
22,2011-03-31,2,30.00,3160.00,106.00,104.00,106.00
23,2011-04-04,4,50.00,5340.00,108.00,106.00,108.00
24,2011-04-05,23,300.00,32680.00,112.00,106.00,112.00
25,2011-04-06,19,200.00,22860.00,116.00,113.00,115.00
26,2011-04-07,9,110.00,12930.00,119.00,117.00,119.00
27,2011-04-10,18,320.00,36400.00,117.00,113.00,113.00
28,2011-04-11,31,390.00,43010.00,112.00,107.00,109.00
29,2011-04-13,4,60.00,6600.00,110.00,110.00,110.00
30,2011-04-17,1,10.00,1080.00,108.00,108.00,108.00
31,2011-04-19,4,60.00,6680.00,112.00,110.00,112.00
32,2011-04-20,3,30.00,3330.00,111.00,111.00,111.00
33,2011-04-21,9,90.00,9810.00,110.00,108.00,109.00
34,2011-05-02,3,90.00,9870.00,110.00,109.00,110.00
35,2011-05-03,26,270.00,28880.00,108.00,106.00,107.00
36,2011-05-04,11,110.00,11550.00,105.00,105.00,105.00
37,2011-05-05,2,20.00,2100.00,105.00,105.00,105.00
38,2011-05-08,1,10.00,1030.00,103.00,103.00,103.00
39,2011-05-09,11,120.00,12130.00,102.00,101.00,101.00
40,2011-05-10,1,20.00,2000.00,100.00,100.00,100.00
41,2011-05-11,18,180.00,17950.00,100.00,99.00,100.00
42,2011-05-12,2,20.00,2020.00,101.00,101.00,101.00
43,2011-05-15,5,90.00,9040.00,101.00,100.00,100.00
44,2011-05-16,4,40.00,4030.00,102.00,100.00,101.00
45,2011-05-19,5,50.00,5050.00,101.00,101.00,101.00
46,2011-05-22,16,190.00,19310.00,103.00,101.00,101.00
47,2011-05-23,12,140.00,14220.00,103.00,101.00,101.00
48,2011-05-24,13,190.00,18830.00,100.00,98.00,99.00
49,2011-05-25,1,10.00,990.00,99.00,99.00,99.00
50,2011-05-26,3,30.00,3000.00,100.00,100.00,100.00
51,2011-05-30,10,100.00,10020.00,101.00,99.00,99.00
52,2011-05-31,8,80.00,8000.00,100.00,100.00,100.00
53,2011-06-01,13,150.00,15000.00,100.00,100.00,100.00
54,2011-06-02,5,170.00,16670.00,99.00,98.00,99.00
55,2011-06-05,8,80.00,8000.00,100.00,100.00,100.00
56,2011-06-06,10,200.00,19890.00,100.00,99.00,99.00
57,2011-06-07,1,10.00,1000.00,100.00,100.00,100.00
58,2011-06-08,7,160.00,15820.00,99.00,98.00,99.00
59,2011-06-09,40,1660.00,170640.00,104.00,100.00,104.00
60,2011-06-15,1,10.00,1020.00,102.00,102.00,102.00
61,2011-06-16,1,20.00,2000.00,100.00,100.00,100.00
62,2011-06-21,2,50.00,4900.00,98.00,98.00,98.00
