S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2010-09-02,2,30.00,5130.00,172.00,169.00,169.00
2,2010-09-13,2,30.00,4920.00,166.00,163.00,163.00
3,2010-09-28,12,200.00,30300.00,160.00,147.00,147.00
4,2010-09-29,1,20.00,2900.00,145.00,145.00,145.00
5,2010-09-30,7,150.00,20590.00,143.00,131.00,131.00
6,2010-10-03,7,270.00,32780.00,129.00,118.00,118.00
7,2010-10-05,223,8410.00,945040.00,116.00,108.00,114.00
8,2010-10-06,119,5540.00,645920.00,120.00,112.00,116.00
9,2010-10-07,81,3350.00,386490.00,120.00,111.00,117.00
10,2010-10-10,155,9440.00,1130930.00,122.00,116.00,121.00
11,2010-10-11,47,2390.00,285760.00,121.00,118.00,121.00
12,2010-10-12,43,2500.00,298690.00,121.00,117.00,120.00
13,2010-10-13,28,1840.00,217630.00,120.00,117.00,118.00
14,2010-10-20,143,4280.00,513900.00,121.00,119.00,120.00
15,2010-10-21,61,4110.00,516030.00,132.00,120.00,132.00
16,2010-10-24,101,5060.00,655140.00,132.00,127.00,132.00
17,2010-10-25,83,3630.00,463150.00,132.00,125.00,126.00
18,2010-10-26,83,3740.00,473570.00,129.00,125.00,126.00
19,2010-10-27,97,3730.00,467740.00,129.00,122.00,125.00
20,2010-10-28,58,2530.00,314790.00,129.00,121.00,129.00
21,2010-10-31,242,11230.00,1435510.00,130.00,124.00,126.00
22,2010-11-02,70,2160.00,265320.00,124.00,121.00,122.00
23,2010-11-03,114,4050.00,501460.00,128.00,122.00,126.00
24,2010-11-04,83,2970.00,366920.00,126.00,121.00,123.00
25,2010-11-09,82,2550.00,314980.00,125.00,121.00,123.00
26,2010-11-10,117,6060.00,751240.00,129.00,123.00,127.00
27,2010-11-11,59,2850.00,366080.00,130.00,127.00,130.00
28,2010-11-14,67,3610.00,463930.00,130.00,126.00,128.00
29,2010-11-15,94,3600.00,458840.00,130.00,126.00,130.00
30,2010-11-16,42,1600.00,206710.00,131.00,127.00,128.00
31,2010-11-18,41,1600.00,202210.00,130.00,124.00,128.00
32,2010-11-21,109,4400.00,551480.00,127.00,123.00,125.00
33,2010-11-22,195,5980.00,737340.00,126.00,120.00,120.00
34,2010-11-23,159,6390.00,776030.00,124.00,119.00,122.00
35,2010-11-24,100,3830.00,468830.00,125.00,120.00,123.00
36,2010-11-25,75,2520.00,302970.00,123.00,119.00,120.00
37,2010-11-28,70,3070.00,369950.00,122.00,116.00,122.00
38,2010-11-29,85,3910.00,468650.00,122.00,118.00,121.00
39,2010-11-30,328,10830.00,1321400.00,123.00,120.00,123.00
40,2010-12-01,197,8720.00,1070430.00,125.00,119.00,122.00
41,2010-12-02,162,7580.00,950170.00,129.00,122.00,124.00
42,2010-12-05,230,11410.00,1417770.00,126.00,118.00,120.00
43,2010-12-06,222,10140.00,1226800.00,123.00,119.00,122.00
44,2010-12-07,129,5640.00,687700.00,123.00,120.00,122.00
45,2010-12-08,168,5580.00,680330.00,123.00,120.00,121.00
46,2010-12-09,113,4020.00,480260.00,122.00,118.00,118.00
