S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
1,2010-06-07,3,357720.00,35772020.00,101.00,100.00,100.00
2,2010-08-05,8,80.00,8000.00,100.00,100.00,100.00
3,2010-08-08,1,10.00,1000.00,100.00,100.00,100.00
4,2011-10-24,1,44710.00,4471000.00,100.00,100.00,100.00
5,2011-10-25,2,29060.00,2906000.00,100.00,100.00,100.00
6,2011-10-30,2,200.00,19600.00,98.00,98.00,98.00
7,2011-10-31,5,56120.00,5611890.00,100.00,99.00,100.00
8,2011-11-03,1,11180.00,1118000.00,100.00,100.00,100.00
9,2011-11-08,4,9120.00,911680.00,100.00,98.00,100.00
10,2011-11-10,10,208360.00,20813645.00,100.00,99.00,100.00
11,2011-11-13,5,460.00,46000.00,100.00,100.00,100.00
12,2011-11-16,4,5020.00,502000.00,100.00,100.00,100.00
13,2011-11-17,1,13415.00,1341500.00,100.00,100.00,100.00
14,2011-11-21,3,44965.00,4496500.00,100.00,100.00,100.00
15,2011-11-22,3,12180.00,1218000.00,100.00,100.00,100.00
16,2011-11-23,1,145320.00,14677320.00,101.00,101.00,101.00
17,2011-12-05,1,30.00,2970.00,99.00,99.00,99.00
18,2011-12-07,5,240.00,24000.00,100.00,100.00,100.00
19,2011-12-11,13,8540.00,854000.00,100.00,100.00,100.00
20,2011-12-13,1,50.00,5000.00,100.00,100.00,100.00
21,2011-12-14,14,1550.00,155000.00,100.00,100.00,100.00
22,2011-12-18,5,50.00,5000.00,100.00,100.00,100.00
23,2012-02-07,2,20.00,1980.00,99.00,99.00,99.00
24,2012-03-20,3,40.00,3960.00,99.00,99.00,99.00
25,2012-04-30,8,5730.00,572650.00,100.00,98.00,100.00
26,2012-07-08,7,13810.00,1381000.00,100.00,100.00,100.00
27,2012-07-16,1,50.00,5000.00,100.00,100.00,100.00
28,2012-08-01,2,70.00,6930.00,99.00,99.00,99.00
29,2012-09-18,1,20.00,2000.00,100.00,100.00,100.00
30,2013-02-05,2,330.00,32340.00,98.00,98.00,98.00
31,2013-05-20,2,70.00,6740.00,97.00,96.00,96.00
32,2013-07-07,5,80.00,7780.00,98.00,97.00,98.00
