sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,11.00,0.5789,11.5789,2021-07-01 [Closed],,,2076/2077
2,86.00,0.00,86.00,2019-06-16 [Closed],,,2074/2075
3,22.00,1.15,23.15,2016-12-28 [Closed],,,2072/2073
4,23.75,1.25,25.00,2016-06-30 [Closed],2017-01-16,,2071/2072
5,15.00,0.79,15.79,2015-07-01 [Closed],2015-08-05,,2070/2071
6,20.00,22.1,42.1,2014-06-05 [Closed],2014-06-28,,2069/2070
7,100.00,29.62,129.62,2013-06-14 [Closed],2013-07-08,,2068/2069
