sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,31.00,20.00,51.00,2021-01-27 [Closed],,2021-07-11,2075/2076
2,25.00,23.5,48.5,2019-05-02 [Closed],,,2074/2075
3,42.00,28.5,70.5,2018-03-28 [Closed],,,2073/2074
4,25.00,1.31,26.31,2017-03-10 [Closed],,,2072/2073
5,25.00,1.31,26.31,2016-04-28 [Closed],,,2071/2072
6,60.00,8.00,68.00,2015-05-26 [Closed],2015-07-05,,2070/2071
7,70.00,28.5,98.5,2014-05-04 [Closed],2014-05-21,,2069/2070
8,70.00,56.31,126.31,2013-04-18 [Closed],2013-05-04,,2068/2069
