sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,9.5,4.1842,13.6842,2020-11-20 [Closed],,2021-01-27,2076/2077
2,17.00,0.89,17.89,2019-10-01 [Closed],,2020-01-05,2075/2076
3,0.00,12.6316,12.6316,2018-10-03 [Closed],,,2074/2075
4,15.00,0.79,15.79,2017-09-12 [Closed],,,2073/2074
5,15.00,0.79,15.79,2016-09-21 [Closed],2016-11-10,,2072/2073
6,15.00,0.79,15.79,2015-11-01 [Closed],2015-12-12,,2071/2072
7,0.00,15.79,15.79,2014-09-01 [Closed],2014-09-16,,2070/2071
8,0.00,15.00,15.00,2013-09-23 [Closed],2013-10-09,,2069/2070
9,0.00,15.79,15.79,2012-09-28 [Closed],2012-10-16,,2068/2069
