sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,20.00,6.32,26.32,2020-12-20 [Closed],,2021-04-29,2076/2077
2,5.00,5.5263,10.5263,2020-01-04 [Closed],2020-01-14,2020-07-23,2075/2076
3,6.66,7.36,14.02,2018-11-28 [Closed],,,2074/2075
4,20.00,11.58,31.58,2017-11-17 [Closed],,,2073/2074
