sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,17.69,,17.69,2018-02-26 [Closed],,,2073/2074
2,29.2,,29.2,2016-12-06 [Closed],,,2072/2073
