sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,27.47,1.45,28.92,2020-12-30 [Closed],,2021-02-25,2076/2077
2,17.5,0.92,18.42,2019-11-11 [Closed],,2020-08-06,2075/2076
3,15.00,0.7875,15.7875,2018-11-02 [Closed],,,2074/2075
4,20.00,1.05,21.05,2017-09-26 [Closed],,,2073/2074
5,0.00,20.00,20.00,2016-11-22 [Closed],2017-01-17,,2072/2073
6,13.00,0.68,13.68,2015-12-22 [Closed],2016-03-22,,2071/2072
