sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,10.00,,10.00,2017-12-27 [Closed],,,2072/2073
2,20.00,,20.00,2016-06-17 [Closed],,,2071/2072
