sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,11.4851,0.6049,12.092,2020-01-01 [Closed],,2020-07-03,2075/2076
2,5.95,0.3132,6.2632,2018-07-06 [Closed],,,2073/2074
3,16.8,0.88,17.68,2016-10-20 [Closed],,,2072/2073
4,12.5,0.66,13.16,2015-10-30 [Closed],2015-12-12,,2071/2072
5,7.5,0.397,7.897,2015-01-16 [Closed],2015-03-10,,2070/2071
6,0.00,4.5,4.5,2013-12-16 [Closed],2014-01-04,,2069/2070
