sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,6.00,0.00,6.00,2021-01-15 [Closed],,2021-03-02,2076/2077
2,12.00,0.00,12.00,2020-06-25 [Closed],2020-11-04,2020-11-02,2075/2076
