sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,20.00,15.00,35.00,2019-11-22 [Closed],,2020-07-07,2075/2076
2,15.00,,15.00,2017-11-10 [Closed],,,2073/2074
