sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,3.00,3.75,6.75,2021-05-27 [Closed],,2021-07-18,2076/2077
2,4.00,3.75,7.75,2020-06-26 [Closed],,2020-11-02,2075/2076
3,0.00,15.00,15.00,2017-12-29 [Closed],,,2073/2074
4,20.00,1.05,21.05,2016-12-28 [Closed],,,2072/2073
5,20.00,1.05,21.05,2016-06-09 [Closed],2016-09-07,,2071/2072
6,7.00,3.25,10.25,2015-03-25 [Closed],2015-06-18,,2070/2071
