sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,12.00,0.6315,12.6315,2021-03-30 [Closed],,2021-08-06,2076/2077
2,15.00,0.78,15.78,2019-12-31 [Closed],,2020-09-14,2075/2076
3,10.45,0.54,10.99,2019-03-25 [Closed],,,2074/2075
4,15.00,0.78,15.78,2017-12-29 [Closed],,,2073/2074
5,12.66,0.66,13.32,2016-12-23 [Closed],,,2072/2073
6,20.00,,20.00,2015-12-25 [Closed],2016-04-19,,2071/2072
7,20.00,1.0526,21.0526,2014-11-23 [Closed],2015-02-10,,2070/2071
