sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,14.00,0.00,14.00,2021-06-22 [Closed],,2021-07-20,2076/2077
2,15.00,0.00,15.00,2019-12-17 [Closed],,2020-06-15,2075/2076
