sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,0.00,30.00,30.00,,,,2077/2078
2,0.00,8.00,8.00,2020-09-10 [Closed],2020-09-21,,2076/2077
