sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,15.00,8.16,23.16,2021-01-01 [Closed],,2021-02-15,2076/2077
2,15.00,11.32,26.32,2019-11-27 [Closed],,2020-02-14,2075/2076
3,0.00,26.32,26.32,2018-12-05 [Closed],,,2074/2075
4,10.00,16.32,26.32,2017-11-09 [Closed],,,2073/2074
5,0.00,10.53,10.53,2016-12-29 [Closed],2017-06-05,,2072/2073
6,10.00,0.53,10.53,2015-12-25 [Closed],,,2071/2072
