sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,5.00,0.26,5.26,2020-11-30 [Closed],,2020-12-15,2076/2077
2,5.00,0.26,5.26,2019-12-05 [Closed],,,2075/2076
3,6.00,0.315,6.315,2018-09-23 [Closed],,,2074/2075
4,6.00,0.3157,6.3157,2017-10-16 [Closed],,,2073/2074
5,6.00,0.3157,6.315,2016-08-31 [Closed],,,2072/2073
6,0.00,10.526,10.526,2015-10-01 [Closed],2015-12-13,,2071/2072
7,10.00,0.526,10.526,2014-10-31 [Closed],2015-01-03,,2070/2071
