sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,5.00,10.79,15.79,2019-10-15 [Closed],,,2075/2076
2,15.00,11.32,26.32,2018-10-05 [Closed],,,2074/2075
3,18.00,6.21,24.21,2017-10-26 [Closed],,,2073/2074
4,20.00,6.32,26.32,2016-09-22 [Closed],2016-10-21,,2072/2073
5,20.00,,20.00,2015-11-15 [Closed],2016-01-16,,2071/2072
6,10.00,,10.00,2014-09-18 [Closed],2014-11-03,,2070/2071
