sn,bonus_dividend,cash_dividend,total_dividend,book_closure_date,distribution_date,bonus_listing_date,fiscal_yr
1,0.00,35.00,35.00,2021-07-30 [Closed],,,2077/2078
2,0.00,4.25,4.25,2020-09-08 [Closed],,,2076/2077
